Territory_ID,Territory,Territory_acr,Gender_ID,Gender,ages from,ages to,Year,Quarter,Unemployment rate
4,Nord-est,ITD,2,females,15,74,2019.0,1.0,7.421352
4,Nord-est,ITD,2,females,15,74,2019.0,2.0,6.812371
4,Nord-est,ITD,2,females,15,74,2019.0,4.0,6.704183
4,Nord-est,ITD,2,females,15,74,2019.0,3.0,6.268189
4,Nord-est,ITD,2,females,15,74,2020.0,Total,7.099944
4,Nord-est,ITD,2,females,15,74,2020.0,2.0,6.072677
4,Nord-est,ITD,2,females,15,74,2020.0,1.0,6.909388
4,Nord-est,ITD,2,females,15,74,2020.0,3.0,7.685243
4,Nord-est,ITD,2,females,15,74,2020.0,4.0,7.700642
4,Nord-est,ITD,2,females,15,74,2021.0,Total,6.617827
4,Nord-est,ITD,2,females,15,74,2022.0,Total,5.648958
4,Nord-est,ITD,2,females,15,74,2021.0,1.0,6.894666
4,Nord-est,ITD,2,females,15,74,2021.0,2.0,7.085842
4,Nord-est,ITD,2,females,15,74,2021.0,3.0,6.226098
4,Nord-est,ITD,2,females,15,74,2021.0,4.0,6.275744
4,Nord-est,ITD,2,females,15,74,2022.0,1.0,5.91873
4,Nord-est,ITD,2,females,15,74,2022.0,2.0,5.413509
4,Nord-est,ITD,2,females,15,74,2022.0,3.0,5.594669
4,Nord-est,ITD,2,females,15,74,2022.0,4.0,5.671414
3,Nord,ITCD,9,total,15,74,2004.0,Total,4.33756
3,Nord,ITCD,9,total,15,74,2004.0,2.0,4.201181
3,Nord,ITCD,9,total,15,74,2004.0,1.0,4.452915
3,Nord,ITCD,9,total,15,74,2004.0,4.0,4.57343
3,Nord,ITCD,9,total,15,74,2004.0,3.0,4.120575
3,Nord,ITCD,9,total,15,74,2005.0,Total,4.285129
3,Nord,ITCD,9,total,15,74,2005.0,1.0,4.397421
3,Nord,ITCD,9,total,15,74,2005.0,2.0,3.937377
3,Nord,ITCD,9,total,15,74,2005.0,4.0,4.845346
3,Nord,ITCD,9,total,15,74,2005.0,3.0,3.954714
3,Nord,ITCD,9,total,15,74,2006.0,Total,3.826448
3,Nord,ITCD,9,total,15,74,2006.0,2.0,3.496406
3,Nord,ITCD,9,total,15,74,2006.0,1.0,4.185193
3,Nord,ITCD,9,total,15,74,2006.0,4.0,4.03198
3,Nord,ITCD,9,total,15,74,2006.0,3.0,3.59317
3,Nord,ITCD,9,total,15,74,2007.0,Total,3.509054
3,Nord,ITCD,9,total,15,74,2007.0,1.0,3.772655
3,Nord,ITCD,9,total,15,74,2007.0,2.0,3.164705
3,Nord,ITCD,9,total,15,74,2007.0,4.0,3.823208
3,Nord,ITCD,9,total,15,74,2007.0,3.0,3.27404
3,Nord,ITCD,9,total,15,74,2008.0,Total,3.883986
3,Nord,ITCD,9,total,15,74,2008.0,2.0,3.825853
3,Nord,ITCD,9,total,15,74,2008.0,1.0,4.010814
3,Nord,ITCD,9,total,15,74,2008.0,4.0,4.328508
3,Nord,ITCD,9,total,15,74,2008.0,3.0,3.370186
3,Nord,ITCD,9,total,15,74,2009.0,Total,5.379732
3,Nord,ITCD,9,total,15,74,2009.0,1.0,5.127481
3,Nord,ITCD,9,total,15,74,2009.0,2.0,5.068936
3,Nord,ITCD,9,total,15,74,2009.0,4.0,6.142838
3,Nord,ITCD,9,total,15,74,2009.0,3.0,5.178834
3,Nord,ITCD,9,total,15,74,2010.0,Total,6.006551
3,Nord,ITCD,9,total,15,74,2010.0,2.0,5.997029
3,Nord,ITCD,9,total,15,74,2010.0,1.0,6.508177
3,Nord,ITCD,9,total,15,74,2010.0,4.0,6.219752
3,Nord,ITCD,9,total,15,74,2010.0,3.0,5.288739
3,Nord,ITCD,9,total,15,74,2011.0,Total,5.842013
3,Nord,ITCD,9,total,15,74,2011.0,1.0,6.04844
3,Nord,ITCD,9,total,15,74,2011.0,2.0,5.237558
3,Nord,ITCD,9,total,15,74,2011.0,4.0,6.828339
3,Nord,ITCD,9,total,15,74,2011.0,3.0,5.233776
3,Nord,ITCD,9,total,15,74,2012.0,Total,7.533355
3,Nord,ITCD,9,total,15,74,2012.0,2.0,7.442942
3,Nord,ITCD,9,total,15,74,2012.0,1.0,7.630901
3,Nord,ITCD,9,total,15,74,2012.0,4.0,8.077099
3,Nord,ITCD,9,total,15,74,2012.0,3.0,6.978058
3,Nord,ITCD,9,total,15,74,2013.0,Total,8.552464
3,Nord,ITCD,9,total,15,74,2013.0,1.0,9.344914
3,Nord,ITCD,9,total,15,74,2013.0,2.0,8.23322
3,Nord,ITCD,9,total,15,74,2013.0,4.0,8.963789
3,Nord,ITCD,9,total,15,74,2013.0,3.0,7.657817
3,Nord,ITCD,9,total,15,74,2014.0,Total,8.724595
3,Nord,ITCD,9,total,15,74,2014.0,2.0,8.376468
3,Nord,ITCD,9,total,15,74,2014.0,1.0,9.564233
3,Nord,ITCD,9,total,15,74,2014.0,4.0,9.129162
3,Nord,ITCD,9,total,15,74,2014.0,3.0,7.823761
3,Nord,ITCD,9,total,15,74,2015.0,Total,8.135295
3,Nord,ITCD,9,total,15,74,2015.0,1.0,9.05321
3,Nord,ITCD,9,total,15,74,2015.0,2.0,8.02788
3,Nord,ITCD,9,total,15,74,2015.0,4.0,8.240923
3,Nord,ITCD,9,total,15,74,2015.0,3.0,7.212455
3,Nord,ITCD,9,total,15,74,2016.0,Total,7.587749
3,Nord,ITCD,9,total,15,74,2016.0,2.0,7.483066
3,Nord,ITCD,9,total,15,74,2016.0,1.0,8.106393
3,Nord,ITCD,9,total,15,74,2016.0,4.0,7.903968
3,Nord,ITCD,9,total,15,74,2016.0,3.0,6.855068
3,Nord,ITCD,9,total,15,74,2017.0,Total,6.93426
3,Nord,ITCD,9,total,15,74,2017.0,1.0,7.588129
3,Nord,ITCD,9,total,15,74,2017.0,2.0,6.595403
3,Nord,ITCD,9,total,15,74,2017.0,4.0,6.93709
3,Nord,ITCD,9,total,15,74,2017.0,3.0,6.615388
3,Nord,ITCD,9,total,15,74,2018.0,Total,6.55078
3,Nord,ITCD,9,total,15,74,2018.0,2.0,6.562873
3,Nord,ITCD,9,total,15,74,2018.0,1.0,7.086042
3,Nord,ITCD,9,total,15,74,2018.0,4.0,6.873485
3,Nord,ITCD,9,total,15,74,2018.0,3.0,5.674602
3,Nord,ITCD,9,total,15,74,2019.0,Total,6.075852
3,Nord,ITCD,9,total,15,74,2019.0,1.0,6.778607
3,Nord,ITCD,9,total,15,74,2019.0,2.0,5.703201
3,Nord,ITCD,9,total,15,74,2019.0,4.0,6.146171
3,Nord,ITCD,9,total,15,74,2019.0,3.0,5.672362
3,Nord,ITCD,9,total,15,74,2020.0,Total,5.970408
3,Nord,ITCD,9,total,15,74,2020.0,2.0,5.045947
3,Nord,ITCD,9,total,15,74,2020.0,1.0,5.693509
3,Nord,ITCD,9,total,15,74,2020.0,3.0,6.724159
3,Nord,ITCD,9,total,15,74,2020.0,4.0,6.402792
3,Nord,ITCD,9,total,15,74,2021.0,Total,5.993947
3,Nord,ITCD,9,total,15,74,2022.0,Total,5.072513
3,Nord,ITCD,9,total,15,74,2021.0,1.0,6.846846
3,Nord,ITCD,9,total,15,74,2021.0,2.0,6.026569
3,Nord,ITCD,9,total,15,74,2021.0,3.0,5.378047
3,Nord,ITCD,9,total,15,74,2021.0,4.0,5.747886
3,Nord,ITCD,9,total,15,74,2022.0,1.0,5.740619
3,Nord,ITCD,9,total,15,74,2022.0,2.0,4.996311
3,Nord,ITCD,9,total,15,74,2022.0,3.0,4.821007
3,Nord,ITCD,9,total,15,74,2022.0,4.0,4.738688
1,Italy,IT,9,total,15,74,2004.0,Total,8.072851
1,Italy,IT,9,total,15,74,2004.0,2.0,7.931202
1,Italy,IT,9,total,15,74,2004.0,1.0,8.738482
1,Italy,IT,9,total,15,74,2004.0,4.0,8.235854
1,Italy,IT,9,total,15,74,2004.0,3.0,7.386617
1,Italy,IT,9,total,15,74,2005.0,Total,7.799361
1,Italy,IT,9,total,15,74,2005.0,1.0,8.324636
1,Italy,IT,9,total,15,74,2005.0,2.0,7.578366
1,Italy,IT,9,total,15,74,2005.0,4.0,8.116639
1,Italy,IT,9,total,15,74,2005.0,3.0,7.171252
1,Italy,IT,9,total,15,74,2006.0,Total,6.845832
1,Italy,IT,9,total,15,74,2006.0,2.0,6.599696
1,Italy,IT,9,total,15,74,2006.0,1.0,7.667347
1,Italy,IT,9,total,15,74,2006.0,4.0,6.969524
1,Italy,IT,9,total,15,74,2006.0,3.0,6.143872
1,Italy,IT,9,total,15,74,2007.0,Total,6.133397
1,Italy,IT,9,total,15,74,2007.0,1.0,6.423552
1,Italy,IT,9,total,15,74,2007.0,2.0,5.761032
1,Italy,IT,9,total,15,74,2007.0,4.0,6.641454
1,Italy,IT,9,total,15,74,2007.0,3.0,5.706748
1,Italy,IT,9,total,15,74,2008.0,Total,6.777947
1,Italy,IT,9,total,15,74,2008.0,2.0,6.797956
1,Italy,IT,9,total,15,74,2008.0,1.0,7.093753
1,Italy,IT,9,total,15,74,2008.0,4.0,7.09721
1,Italy,IT,9,total,15,74,2008.0,3.0,6.123374
1,Italy,IT,9,total,15,74,2009.0,Total,7.876479
1,Italy,IT,9,total,15,74,2009.0,1.0,7.994665
1,Italy,IT,9,total,15,74,2009.0,2.0,7.431044
1,Italy,IT,9,total,15,74,2009.0,4.0,8.681759
1,Italy,IT,9,total,15,74,2009.0,3.0,7.395319
1,Italy,IT,9,total,15,74,2010.0,Total,8.531159
1,Italy,IT,9,total,15,74,2010.0,2.0,8.459772
1,Italy,IT,9,total,15,74,2010.0,1.0,9.194845
1,Italy,IT,9,total,15,74,2010.0,4.0,8.784101
1,Italy,IT,9,total,15,74,2010.0,3.0,7.672172
1,Italy,IT,9,total,15,74,2011.0,Total,8.532414
1,Italy,IT,9,total,15,74,2011.0,1.0,8.727984
1,Italy,IT,9,total,15,74,2011.0,2.0,7.879711
1,Italy,IT,9,total,15,74,2011.0,4.0,9.738198
1,Italy,IT,9,total,15,74,2011.0,3.0,7.7632
1,Italy,IT,9,total,15,74,2012.0,Total,10.888036
1,Italy,IT,9,total,15,74,2012.0,2.0,10.691882
1,Italy,IT,9,total,15,74,2012.0,1.0,11.069567
1,Italy,IT,9,total,15,74,2012.0,4.0,11.832695
1,Italy,IT,9,total,15,74,2012.0,3.0,9.944428
1,Italy,IT,9,total,15,74,2013.0,Total,12.374133
1,Italy,IT,9,total,15,74,2013.0,1.0,12.985161
1,Italy,IT,9,total,15,74,2013.0,2.0,12.233927
1,Italy,IT,9,total,15,74,2013.0,4.0,12.829546
1,Italy,IT,9,total,15,74,2013.0,3.0,11.43297
1,Italy,IT,9,total,15,74,2014.0,Total,12.850389
1,Italy,IT,9,total,15,74,2014.0,2.0,12.370249
1,Italy,IT,9,total,15,74,2014.0,1.0,13.731145
1,Italy,IT,9,total,15,74,2014.0,4.0,13.40281
1,Italy,IT,9,total,15,74,2014.0,3.0,11.884023
1,Italy,IT,9,total,15,74,2015.0,Total,12.005183
1,Italy,IT,9,total,15,74,2015.0,1.0,13.108313
1,Italy,IT,9,total,15,74,2015.0,2.0,12.227452
1,Italy,IT,9,total,15,74,2015.0,4.0,12.020318
1,Italy,IT,9,total,15,74,2015.0,3.0,10.654056
1,Italy,IT,9,total,15,74,2016.0,Total,11.747946
1,Italy,IT,9,total,15,74,2016.0,2.0,11.604882
1,Italy,IT,9,total,15,74,2016.0,1.0,12.17252
1,Italy,IT,9,total,15,74,2016.0,4.0,12.229412
1,Italy,IT,9,total,15,74,2016.0,3.0,10.983834
1,Italy,IT,9,total,15,74,2017.0,Total,11.25108
1,Italy,IT,9,total,15,74,2017.0,1.0,12.18783
1,Italy,IT,9,total,15,74,2017.0,2.0,10.986115
1,Italy,IT,9,total,15,74,2017.0,4.0,11.234152
1,Italy,IT,9,total,15,74,2017.0,3.0,10.598069
1,Italy,IT,9,total,15,74,2018.0,Total,10.584862
1,Italy,IT,9,total,15,74,2018.0,2.0,10.671243
1,Italy,IT,9,total,15,74,2018.0,1.0,11.560942
1,Italy,IT,9,total,15,74,2018.0,4.0,10.800083
1,Italy,IT,9,total,15,74,2018.0,3.0,9.298614
1,Italy,IT,9,total,15,74,2019.0,Total,9.934087
1,Italy,IT,9,total,15,74,2019.0,1.0,11.060854
1,Italy,IT,9,total,15,74,2019.0,2.0,9.718821
1,Italy,IT,9,total,15,74,2019.0,4.0,9.886161
1,Italy,IT,9,total,15,74,2019.0,3.0,9.070237
1,Italy,IT,9,total,15,74,2020.0,Total,9.348279
1,Italy,IT,9,total,15,74,2020.0,2.0,7.842986
1,Italy,IT,9,total,15,74,2020.0,1.0,9.479269
1,Italy,IT,9,total,15,74,2020.0,3.0,10.255432
1,Italy,IT,9,total,15,74,2020.0,4.0,9.760533
1,Italy,IT,9,total,15,74,2021.0,Total,9.532253
1,Italy,IT,9,total,15,74,2022.0,Total,8.092089
1,Italy,IT,9,total,15,74,2021.0,1.0,10.648852
1,Italy,IT,9,total,15,74,2021.0,2.0,9.600253
1,Italy,IT,9,total,15,74,2021.0,3.0,8.839813
1,Italy,IT,9,total,15,74,2021.0,4.0,9.073822
1,Italy,IT,9,total,15,74,2022.0,1.0,8.750451
1,Italy,IT,9,total,15,74,2022.0,2.0,7.963626
1,Italy,IT,9,total,15,74,2022.0,3.0,7.712102
1,Italy,IT,9,total,15,74,2022.0,4.0,7.948212
2,Mezzogiorno,ITFG,1,males,25,34,2004.0,Total,16.070058
2,Mezzogiorno,ITFG,1,males,25,34,2004.0,2.0,16.616718
2,Mezzogiorno,ITFG,1,males,25,34,2004.0,1.0,17.02154
2,Mezzogiorno,ITFG,1,males,25,34,2004.0,4.0,17.126542
2,Mezzogiorno,ITFG,1,males,25,34,2004.0,3.0,13.502265
2,Mezzogiorno,ITFG,1,males,25,34,2005.0,Total,15.806639
2,Mezzogiorno,ITFG,1,males,25,34,2005.0,1.0,18.02134
2,Mezzogiorno,ITFG,1,males,25,34,2005.0,2.0,15.887148
2,Mezzogiorno,ITFG,1,males,25,34,2005.0,4.0,15.678464
2,Mezzogiorno,ITFG,1,males,25,34,2005.0,3.0,13.610999
2,Mezzogiorno,ITFG,1,males,25,34,2006.0,Total,14.184851
2,Mezzogiorno,ITFG,1,males,25,34,2006.0,2.0,13.744652
2,Mezzogiorno,ITFG,1,males,25,34,2006.0,1.0,16.333034
2,Mezzogiorno,ITFG,1,males,25,34,2006.0,4.0,14.420287
2,Mezzogiorno,ITFG,1,males,25,34,2006.0,3.0,12.219429
2,Mezzogiorno,ITFG,1,males,25,34,2007.0,Total,12.551838
2,Mezzogiorno,ITFG,1,males,25,34,2007.0,1.0,13.874757
2,Mezzogiorno,ITFG,1,males,25,34,2007.0,2.0,12.346171
2,Mezzogiorno,ITFG,1,males,25,34,2007.0,4.0,12.790479
2,Mezzogiorno,ITFG,1,males,25,34,2007.0,3.0,11.228704
2,Mezzogiorno,ITFG,1,males,25,34,2008.0,Total,13.928672
2,Mezzogiorno,ITFG,1,males,25,34,2008.0,2.0,13.946435
2,Mezzogiorno,ITFG,1,males,25,34,2008.0,1.0,15.604936
2,Mezzogiorno,ITFG,1,males,25,34,2008.0,4.0,14.059321
2,Mezzogiorno,ITFG,1,males,25,34,2008.0,3.0,12.077445
2,Mezzogiorno,ITFG,1,males,25,34,2009.0,Total,15.174129
2,Mezzogiorno,ITFG,1,males,25,34,2009.0,1.0,14.902286
2,Mezzogiorno,ITFG,1,males,25,34,2009.0,2.0,14.243544
2,Mezzogiorno,ITFG,1,males,25,34,2009.0,4.0,17.265092
2,Mezzogiorno,ITFG,1,males,25,34,2009.0,3.0,14.334159
2,Mezzogiorno,ITFG,1,males,25,34,2010.0,Total,17.514236
2,Mezzogiorno,ITFG,1,males,25,34,2010.0,2.0,17.429725
2,Mezzogiorno,ITFG,1,males,25,34,2010.0,1.0,18.358639
2,Mezzogiorno,ITFG,1,males,25,34,2010.0,4.0,18.192778
2,Mezzogiorno,ITFG,1,males,25,34,2010.0,3.0,16.030604
2,Mezzogiorno,ITFG,1,males,25,34,2011.0,Total,17.160901
2,Mezzogiorno,ITFG,1,males,25,34,2011.0,1.0,18.380868
2,Mezzogiorno,ITFG,1,males,25,34,2011.0,2.0,16.853339
2,Mezzogiorno,ITFG,1,males,25,34,2011.0,4.0,18.291815
2,Mezzogiorno,ITFG,1,males,25,34,2011.0,3.0,15.134617
2,Mezzogiorno,ITFG,1,males,25,34,2012.0,Total,21.913986
2,Mezzogiorno,ITFG,1,males,25,34,2012.0,2.0,21.538533
2,Mezzogiorno,ITFG,1,males,25,34,2012.0,1.0,21.895467
2,Mezzogiorno,ITFG,1,males,25,34,2012.0,4.0,23.187864
2,Mezzogiorno,ITFG,1,males,25,34,2012.0,3.0,21.035342
2,Mezzogiorno,ITFG,1,males,25,34,2013.0,Total,27.496355
2,Mezzogiorno,ITFG,1,males,25,34,2013.0,1.0,25.717693
2,Mezzogiorno,ITFG,1,males,25,34,2013.0,2.0,28.982887
2,Mezzogiorno,ITFG,1,males,25,34,2013.0,4.0,28.67672
2,Mezzogiorno,ITFG,1,males,25,34,2013.0,3.0,26.616922
2,Mezzogiorno,ITFG,1,males,25,34,2014.0,Total,28.228318
2,Mezzogiorno,ITFG,1,males,25,34,2014.0,2.0,26.888731
2,Mezzogiorno,ITFG,1,males,25,34,2014.0,1.0,30.199089
2,Mezzogiorno,ITFG,1,males,25,34,2014.0,4.0,28.4129
2,Mezzogiorno,ITFG,1,males,25,34,2014.0,3.0,27.359567
2,Mezzogiorno,ITFG,1,males,25,34,2015.0,Total,26.649607
2,Mezzogiorno,ITFG,1,males,25,34,2015.0,1.0,29.506256
2,Mezzogiorno,ITFG,1,males,25,34,2015.0,2.0,28.349782
2,Mezzogiorno,ITFG,1,males,25,34,2015.0,4.0,25.311325
2,Mezzogiorno,ITFG,1,males,25,34,2015.0,3.0,23.395068
2,Mezzogiorno,ITFG,1,males,25,34,2016.0,Total,27.062516
2,Mezzogiorno,ITFG,1,males,25,34,2016.0,2.0,25.984647
2,Mezzogiorno,ITFG,1,males,25,34,2016.0,1.0,27.459589
2,Mezzogiorno,ITFG,1,males,25,34,2016.0,4.0,27.499579
2,Mezzogiorno,ITFG,1,males,25,34,2016.0,3.0,27.328941
2,Mezzogiorno,ITFG,1,males,25,34,2017.0,Total,26.317168
2,Mezzogiorno,ITFG,1,males,25,34,2017.0,1.0,28.192758
2,Mezzogiorno,ITFG,1,males,25,34,2017.0,2.0,25.815241
2,Mezzogiorno,ITFG,1,males,25,34,2017.0,4.0,26.64945
2,Mezzogiorno,ITFG,1,males,25,34,2017.0,3.0,24.605809
2,Mezzogiorno,ITFG,1,males,25,34,2018.0,Total,24.840552
2,Mezzogiorno,ITFG,1,males,25,34,2018.0,2.0,23.697972
2,Mezzogiorno,ITFG,1,males,25,34,2018.0,1.0,26.298352
2,Mezzogiorno,ITFG,1,males,25,34,2018.0,4.0,26.938094
2,Mezzogiorno,ITFG,1,males,25,34,2018.0,3.0,22.385315
2,Mezzogiorno,ITFG,1,males,25,34,2019.0,Total,23.547513
2,Mezzogiorno,ITFG,1,males,25,34,2019.0,1.0,26.578279
2,Mezzogiorno,ITFG,1,males,25,34,2019.0,2.0,23.348108
2,Mezzogiorno,ITFG,1,males,25,34,2019.0,4.0,23.658391
2,Mezzogiorno,ITFG,1,males,25,34,2019.0,3.0,20.601626
2,Mezzogiorno,ITFG,1,males,25,34,2020.0,Total,22.619993
2,Mezzogiorno,ITFG,1,males,25,34,2020.0,2.0,19.915064
2,Mezzogiorno,ITFG,1,males,25,34,2020.0,1.0,23.293536
2,Mezzogiorno,ITFG,1,males,25,34,2020.0,3.0,22.18383
2,Mezzogiorno,ITFG,1,males,25,34,2020.0,4.0,24.934905
2,Mezzogiorno,ITFG,1,males,25,34,2021.0,Total,22.472491
2,Mezzogiorno,ITFG,1,males,25,34,2022.0,Total,17.90121
2,Mezzogiorno,ITFG,1,males,25,34,2021.0,1.0,26.888869
2,Mezzogiorno,ITFG,1,males,25,34,2021.0,2.0,22.423874
2,Mezzogiorno,ITFG,1,males,25,34,2021.0,3.0,18.364246
2,Mezzogiorno,ITFG,1,males,25,34,2021.0,4.0,22.602577
2,Mezzogiorno,ITFG,1,males,25,34,2022.0,1.0,21.750757
2,Mezzogiorno,ITFG,1,males,25,34,2022.0,2.0,15.935205
2,Mezzogiorno,ITFG,1,males,25,34,2022.0,3.0,15.460037
2,Mezzogiorno,ITFG,1,males,25,34,2022.0,4.0,18.470128
4,Nord-est,ITD,1,males,15,74,2004.0,Total,2.567214
4,Nord-est,ITD,1,males,15,74,2004.0,2.0,2.591129
4,Nord-est,ITD,1,males,15,74,2004.0,1.0,2.65835
4,Nord-est,ITD,1,males,15,74,2004.0,4.0,2.947558
4,Nord-est,ITD,1,males,15,74,2004.0,3.0,2.070486
4,Nord-est,ITD,1,males,15,74,2005.0,Total,2.844303
4,Nord-est,ITD,1,males,15,74,2005.0,1.0,2.960458
4,Nord-est,ITD,1,males,15,74,2005.0,2.0,2.399577
4,Nord-est,ITD,1,males,15,74,2005.0,4.0,3.241484
4,Nord-est,ITD,1,males,15,74,2005.0,3.0,2.774364
4,Nord-est,ITD,1,males,15,74,2006.0,Total,2.461837
4,Nord-est,ITD,1,males,15,74,2006.0,2.0,2.04957
4,Nord-est,ITD,1,males,15,74,2006.0,1.0,2.476726
4,Nord-est,ITD,1,males,15,74,2006.0,4.0,2.697382
4,Nord-est,ITD,1,males,15,74,2006.0,3.0,2.62621
4,Nord-est,ITD,1,males,15,74,2007.0,Total,2.100958
4,Nord-est,ITD,1,males,15,74,2007.0,1.0,2.500096
4,Nord-est,ITD,1,males,15,74,2007.0,2.0,1.864561
4,Nord-est,ITD,1,males,15,74,2007.0,4.0,2.337163
4,Nord-est,ITD,1,males,15,74,2007.0,3.0,1.70559
4,Nord-est,ITD,1,males,15,74,2008.0,Total,2.349788
4,Nord-est,ITD,1,males,15,74,2008.0,2.0,2.396455
4,Nord-est,ITD,1,males,15,74,2008.0,1.0,2.486388
4,Nord-est,ITD,1,males,15,74,2008.0,4.0,2.669901
4,Nord-est,ITD,1,males,15,74,2008.0,3.0,1.849218
4,Nord-est,ITD,1,males,15,74,2009.0,Total,3.874149
4,Nord-est,ITD,1,males,15,74,2009.0,1.0,3.696653
4,Nord-est,ITD,1,males,15,74,2009.0,2.0,3.826972
4,Nord-est,ITD,1,males,15,74,2009.0,4.0,4.075614
4,Nord-est,ITD,1,males,15,74,2009.0,3.0,3.90087
4,Nord-est,ITD,1,males,15,74,2010.0,Total,4.564054
4,Nord-est,ITD,1,males,15,74,2010.0,2.0,4.776503
4,Nord-est,ITD,1,males,15,74,2010.0,1.0,4.801257
4,Nord-est,ITD,1,males,15,74,2010.0,4.0,5.010859
4,Nord-est,ITD,1,males,15,74,2010.0,3.0,3.658236
4,Nord-est,ITD,1,males,15,74,2011.0,Total,4.172146
4,Nord-est,ITD,1,males,15,74,2011.0,1.0,4.349396
4,Nord-est,ITD,1,males,15,74,2011.0,2.0,3.677445
4,Nord-est,ITD,1,males,15,74,2011.0,4.0,5.321852
4,Nord-est,ITD,1,males,15,74,2011.0,3.0,3.337781
4,Nord-est,ITD,1,males,15,74,2012.0,Total,5.901264
4,Nord-est,ITD,1,males,15,74,2012.0,2.0,6.098499
4,Nord-est,ITD,1,males,15,74,2012.0,1.0,5.939079
4,Nord-est,ITD,1,males,15,74,2012.0,4.0,6.307251
4,Nord-est,ITD,1,males,15,74,2012.0,3.0,5.261168
4,Nord-est,ITD,1,males,15,74,2013.0,Total,6.652214
4,Nord-est,ITD,1,males,15,74,2013.0,1.0,7.591495
4,Nord-est,ITD,1,males,15,74,2013.0,2.0,6.637119
4,Nord-est,ITD,1,males,15,74,2013.0,4.0,6.730747
4,Nord-est,ITD,1,males,15,74,2013.0,3.0,5.657456
4,Nord-est,ITD,1,males,15,74,2014.0,Total,6.592577
4,Nord-est,ITD,1,males,15,74,2014.0,2.0,6.250624
4,Nord-est,ITD,1,males,15,74,2014.0,1.0,7.764258
4,Nord-est,ITD,1,males,15,74,2014.0,4.0,6.541332
4,Nord-est,ITD,1,males,15,74,2014.0,3.0,5.82611
4,Nord-est,ITD,1,males,15,74,2015.0,Total,6.206162
4,Nord-est,ITD,1,males,15,74,2015.0,1.0,6.699537
4,Nord-est,ITD,1,males,15,74,2015.0,2.0,6.033999
4,Nord-est,ITD,1,males,15,74,2015.0,4.0,6.274192
4,Nord-est,ITD,1,males,15,74,2015.0,3.0,5.826719
4,Nord-est,ITD,1,males,15,74,2016.0,Total,5.778941
4,Nord-est,ITD,1,males,15,74,2016.0,2.0,5.878936
4,Nord-est,ITD,1,males,15,74,2016.0,1.0,6.329358
4,Nord-est,ITD,1,males,15,74,2016.0,4.0,5.939054
4,Nord-est,ITD,1,males,15,74,2016.0,3.0,4.9729
4,Nord-est,ITD,1,males,15,74,2017.0,Total,5.157732
4,Nord-est,ITD,1,males,15,74,2017.0,1.0,5.401891
4,Nord-est,ITD,1,males,15,74,2017.0,2.0,4.869208
4,Nord-est,ITD,1,males,15,74,2017.0,4.0,5.465031
4,Nord-est,ITD,1,males,15,74,2017.0,3.0,4.89721
4,Nord-est,ITD,1,males,15,74,2018.0,Total,4.945791
4,Nord-est,ITD,1,males,15,74,2018.0,2.0,4.584629
4,Nord-est,ITD,1,males,15,74,2018.0,1.0,5.533807
4,Nord-est,ITD,1,males,15,74,2018.0,4.0,5.26082
4,Nord-est,ITD,1,males,15,74,2018.0,3.0,4.413511
4,Nord-est,ITD,1,males,15,74,2019.0,Total,4.400158
4,Nord-est,ITD,1,males,15,74,2019.0,1.0,4.846241
4,Nord-est,ITD,1,males,15,74,2019.0,2.0,3.918147
4,Nord-est,ITD,1,males,15,74,2019.0,4.0,4.715732
4,Nord-est,ITD,1,males,15,74,2019.0,3.0,4.126389
4,Nord-est,ITD,1,males,15,74,2020.0,Total,4.684604
4,Nord-est,ITD,1,males,15,74,2020.0,2.0,3.875805
4,Nord-est,ITD,1,males,15,74,2020.0,1.0,4.072521
4,Nord-est,ITD,1,males,15,74,2020.0,3.0,5.561932
4,Nord-est,ITD,1,males,15,74,2020.0,4.0,5.223748
4,Nord-est,ITD,1,males,15,74,2021.0,Total,4.249929
4,Nord-est,ITD,1,males,15,74,2022.0,Total,3.606256
4,Nord-est,ITD,1,males,15,74,2021.0,1.0,5.09664
4,Nord-est,ITD,1,males,15,74,2021.0,2.0,3.630031
4,Nord-est,ITD,1,males,15,74,2021.0,3.0,3.611506
4,Nord-est,ITD,1,males,15,74,2021.0,4.0,4.667782
4,Nord-est,ITD,1,males,15,74,2022.0,1.0,4.510823
4,Nord-est,ITD,1,males,15,74,2022.0,2.0,3.187922
4,Nord-est,ITD,1,males,15,74,2022.0,3.0,3.400596
4,Nord-est,ITD,1,males,15,74,2022.0,4.0,3.329709
5,Nord-ovest,ITC,2,females,15,74,2004.0,Total,6.175112
5,Nord-ovest,ITC,2,females,15,74,2004.0,2.0,5.926482
5,Nord-ovest,ITC,2,females,15,74,2004.0,1.0,6.106304
5,Nord-ovest,ITC,2,females,15,74,2004.0,4.0,6.256486
5,Nord-ovest,ITC,2,females,15,74,2004.0,3.0,6.407866
5,Nord-ovest,ITC,2,females,15,74,2005.0,Total,6.09555
5,Nord-ovest,ITC,2,females,15,74,2005.0,1.0,6.40125
5,Nord-ovest,ITC,2,females,15,74,2005.0,2.0,5.936595
5,Nord-ovest,ITC,2,females,15,74,2005.0,4.0,6.524941
5,Nord-ovest,ITC,2,females,15,74,2005.0,3.0,5.501557
5,Nord-ovest,ITC,2,females,15,74,2006.0,Total,5.108043
5,Nord-ovest,ITC,2,females,15,74,2006.0,2.0,4.404061
