Country,Gender_ID,Gender,NationalUNEM_R,Lower_Age,Upper_Age,Province,ProvinceUNEM_R,Year,Quarter
Italy,1,males,9.863845,15,74,Marche,6.217798,2018,2
Italy,1,males,9.863845,15,74,Basilicata,11.153838,2018,2
Italy,1,males,9.863845,15,74,Mezzogiorno,16.764021,2018,2
Italy,1,males,9.863845,15,74,Lazio,12.1364,2018,2
Italy,1,males,9.863845,15,74,Piemonte,7.955543,2018,2
Italy,1,males,9.863845,15,74,Molise,10.333591,2018,2
Italy,1,males,9.863845,15,74,Sardegna,15.592147,2018,2
Italy,1,males,9.863845,15,74,Trentino Alto Adige / Südtirol,3.783139,2018,2
Italy,1,males,9.863845,15,74,Nord-ovest,6.415148,2018,2
Italy,1,males,9.863845,15,74,Centro (I),9.206674,2018,2
Italy,1,males,9.863845,15,74,Nord,5.642709,2018,2
Italy,1,males,9.863845,15,74,Umbria,8.046523,2018,2
Italy,1,males,9.863845,15,74,Emilia-Romagna,4.827602,2018,2
Italy,1,males,9.863845,15,74,Sicilia,20.077016,2018,2
Italy,1,males,9.863845,15,74,Campania,18.485845,2018,2
Italy,1,males,9.863845,15,74,Provincia Autonoma Trento,4.306085,2018,2
Italy,1,males,9.863845,15,74,Abruzzo,7.595228,2018,2
Italy,1,males,9.863845,15,74,Toscana,6.062732,2018,2
Italy,1,males,9.863845,15,74,Nord-est,4.584629,2018,2
Italy,1,males,9.863845,15,74,Liguria,8.571762,2018,2
Italy,1,males,9.863845,15,74,Calabria,20.437575,2018,2
Italy,1,males,9.863845,15,74,Lombardia,5.47689,2018,2
Italy,1,males,9.863845,15,74,Valle d'Aosta / Vallée d'Aoste,6.257205,2018,2
Italy,1,males,9.863845,15,74,Puglia,13.837045,2018,2
Italy,1,males,9.863845,15,74,Provincia Autonoma Bolzano / Bozen,3.272792,2018,2
Italy,1,males,9.863845,15,74,Friuli-Venezia Giulia,5.084671,2018,2
Italy,1,males,9.863845,15,74,Veneto,4.424808,2018,2
Italy,1,males,10.628245,15,74,Marche,7.695656,2018,1
Italy,1,males,10.628245,15,74,Basilicata,12.220011,2018,1
Italy,1,males,10.628245,15,74,Mezzogiorno,18.659393,2018,1
Italy,1,males,10.628245,15,74,Lazio,10.135217,2018,1
Italy,1,males,10.628245,15,74,Piemonte,7.568192,2018,1
Italy,1,males,10.628245,15,74,Molise,10.305229,2018,1
Italy,1,males,10.628245,15,74,Sardegna,17.069187,2018,1
Italy,1,males,10.628245,15,74,Trentino Alto Adige / Südtirol,4.792249,2018,1
Italy,1,males,10.628245,15,74,Nord-ovest,6.626358,2018,1
Italy,1,males,10.628245,15,74,Centro (I),8.802948,2018,1
Italy,1,males,10.628245,15,74,Nord,6.165547,2018,1
Italy,1,males,10.628245,15,74,Umbria,8.867184,2018,1
Italy,1,males,10.628245,15,74,Emilia-Romagna,5.003481,2018,1
Italy,1,males,10.628245,15,74,Sicilia,21.350785,2018,1
Italy,1,males,10.628245,15,74,Campania,20.489762,2018,1
Italy,1,males,10.628245,15,74,Provincia Autonoma Trento,6.658933,2018,1
Italy,1,males,10.628245,15,74,Abruzzo,8.230582,2018,1
Italy,1,males,10.628245,15,74,Toscana,7.174133,2018,1
Italy,1,males,10.628245,15,74,Nord-est,5.533807,2018,1
Italy,1,males,10.628245,15,74,Liguria,9.050853,2018,1
Italy,1,males,10.628245,15,74,Calabria,21.546429,2018,1
Italy,1,males,10.628245,15,74,Lombardia,5.885253,2018,1
Italy,1,males,10.628245,15,74,Valle d'Aosta / Vallée d'Aoste,7.444674,2018,1
Italy,1,males,10.628245,15,74,Puglia,17.553612,2018,1
Italy,1,males,10.628245,15,74,Provincia Autonoma Bolzano / Bozen,2.990758,2018,1
Italy,1,males,10.628245,15,74,Friuli-Venezia Giulia,5.476828,2018,1
Italy,1,males,10.628245,15,74,Veneto,6.170586,2018,1
Italy,1,males,9.913533,15,74,Marche,7.28969,2018,4
Italy,1,males,9.913533,15,74,Basilicata,11.737163,2018,4
Italy,1,males,9.913533,15,74,Mezzogiorno,17.193792,2018,4
Italy,1,males,9.913533,15,74,Lazio,10.623717,2018,4
Italy,1,males,9.913533,15,74,Piemonte,7.740852,2018,4
Italy,1,males,9.913533,15,74,Molise,12.850433,2018,4
Italy,1,males,9.913533,15,74,Sardegna,17.920286,2018,4
Italy,1,males,9.913533,15,74,Trentino Alto Adige / Südtirol,3.187471,2018,4
Italy,1,males,9.913533,15,74,Nord-ovest,5.959117,2018,4
Italy,1,males,9.913533,15,74,Centro (I),8.810072,2018,4
Italy,1,males,9.913533,15,74,Nord,5.665161,2018,4
Italy,1,males,9.913533,15,74,Umbria,7.584895,2018,4
Italy,1,males,9.913533,15,74,Emilia-Romagna,4.593355,2018,4
Italy,1,males,9.913533,15,74,Sicilia,19.317879,2018,4
Italy,1,males,9.913533,15,74,Campania,19.1663,2018,4
Italy,1,males,9.913533,15,74,Provincia Autonoma Trento,3.661784,2018,4
Italy,1,males,9.913533,15,74,Abruzzo,7.634159,2018,4
Italy,1,males,9.913533,15,74,Toscana,6.824361,2018,4
Italy,1,males,9.913533,15,74,Nord-est,5.26082,2018,4
Italy,1,males,9.913533,15,74,Liguria,7.479474,2018,4
Italy,1,males,9.913533,15,74,Calabria,20.264878,2018,4
Italy,1,males,9.913533,15,74,Lombardia,4.981937,2018,4
Italy,1,males,9.913533,15,74,Valle d'Aosta / Vallée d'Aoste,7.875512,2018,4
Italy,1,males,9.913533,15,74,Puglia,14.587849,2018,4
Italy,1,males,9.913533,15,74,Provincia Autonoma Bolzano / Bozen,2.726859,2018,4
Italy,1,males,9.913533,15,74,Friuli-Venezia Giulia,6.158482,2018,4
Italy,1,males,9.913533,15,74,Veneto,6.113594,2018,4
Italy,1,males,8.529626,15,74,Marche,6.416886,2018,3
Italy,1,males,8.529626,15,74,Basilicata,10.2805,2018,3
Italy,1,males,8.529626,15,74,Mezzogiorno,14.665022,2018,3
Italy,1,males,8.529626,15,74,Lazio,9.167316,2018,3
Italy,1,males,8.529626,15,74,Piemonte,7.171427,2018,3
Italy,1,males,8.529626,15,74,Molise,11.167499,2018,3
Italy,1,males,8.529626,15,74,Sardegna,12.336379,2018,3
Italy,1,males,8.529626,15,74,Trentino Alto Adige / Südtirol,2.332497,2018,3
Italy,1,males,8.529626,15,74,Nord-ovest,5.418814,2018,3
Italy,1,males,8.529626,15,74,Centro (I),7.49369,2018,3
Italy,1,males,8.529626,15,74,Nord,4.99223,2018,3
Italy,1,males,8.529626,15,74,Umbria,6.683424,2018,3
Italy,1,males,8.529626,15,74,Emilia-Romagna,4.075269,2018,3
Italy,1,males,8.529626,15,74,Sicilia,17.701864,2018,3
Italy,1,males,8.529626,15,74,Campania,16.422392,2018,3
Italy,1,males,8.529626,15,74,Provincia Autonoma Trento,2.535112,2018,3
Italy,1,males,8.529626,15,74,Abruzzo,9.139256,2018,3
Italy,1,males,8.529626,15,74,Toscana,5.437165,2018,3
Italy,1,males,8.529626,15,74,Nord-est,4.413511,2018,3
Italy,1,males,8.529626,15,74,Liguria,6.657372,2018,3
Italy,1,males,8.529626,15,74,Calabria,16.143063,2018,3
Italy,1,males,8.529626,15,74,Lombardia,4.506623,2018,3
Italy,1,males,8.529626,15,74,Valle d'Aosta / Vallée d'Aoste,5.802146,2018,3
Italy,1,males,8.529626,15,74,Puglia,11.801588,2018,3
Italy,1,males,8.529626,15,74,Provincia Autonoma Bolzano / Bozen,2.137674,2018,3
Italy,1,males,8.529626,15,74,Friuli-Venezia Giulia,5.29466,2018,3
Italy,1,males,8.529626,15,74,Veneto,4.982386,2018,3
Italy,1,males,10.304346,15,74,Marche,8.539402,2019,1
Italy,1,males,10.304346,15,74,Basilicata,14.275752,2019,1
Italy,1,males,10.304346,15,74,Mezzogiorno,18.312158,2019,1
Italy,1,males,10.304346,15,74,Lazio,11.091532,2019,1
Italy,1,males,10.304346,15,74,Piemonte,7.095349,2019,1
Italy,1,males,10.304346,15,74,Molise,9.595009,2019,1
Italy,1,males,10.304346,15,74,Sardegna,16.804535,2019,1
Italy,1,males,10.304346,15,74,Trentino Alto Adige / Südtirol,3.805582,2019,1
Italy,1,males,10.304346,15,74,Nord-ovest,6.223019,2019,1
Italy,1,males,10.304346,15,74,Centro (I),9.338643,2019,1
Italy,1,males,10.304346,15,74,Nord,5.641797,2019,1
Italy,1,males,10.304346,15,74,Umbria,9.858167,2019,1
Italy,1,males,10.304346,15,74,Emilia-Romagna,5.294358,2019,1
Italy,1,males,10.304346,15,74,Sicilia,20.246182,2019,1
Italy,1,males,10.304346,15,74,Campania,20.752678,2019,1
Italy,1,males,10.304346,15,74,Provincia Autonoma Trento,4.662821,2019,1
Italy,1,males,10.304346,15,74,Abruzzo,9.77307,2019,1
Italy,1,males,10.304346,15,74,Toscana,6.812925,2019,1
Italy,1,males,10.304346,15,74,Nord-est,4.846241,2019,1
Italy,1,males,10.304346,15,74,Liguria,8.915656,2019,1
Italy,1,males,10.304346,15,74,Calabria,23.35002,2019,1
Italy,1,males,10.304346,15,74,Lombardia,5.493496,2019,1
Italy,1,males,10.304346,15,74,Valle d'Aosta / Vallée d'Aoste,6.786033,2019,1
Italy,1,males,10.304346,15,74,Puglia,15.35388,2019,1
Italy,1,males,10.304346,15,74,Provincia Autonoma Bolzano / Bozen,2.977417,2019,1
Italy,1,males,10.304346,15,74,Friuli-Venezia Giulia,4.355516,2019,1
Italy,1,males,10.304346,15,74,Veneto,4.783827,2019,1
Italy,1,males,9.05428,15,74,Marche,8.155562,2019,2
Italy,1,males,9.05428,15,74,Basilicata,8.341111,2019,2
Italy,1,males,9.05428,15,74,Mezzogiorno,16.207544,2019,2
Italy,1,males,9.05428,15,74,Lazio,9.850377,2019,2
Italy,1,males,9.05428,15,74,Piemonte,6.694471,2019,2
Italy,1,males,9.05428,15,74,Molise,10.351653,2019,2
Italy,1,males,9.05428,15,74,Sardegna,12.982981,2019,2
Italy,1,males,9.05428,15,74,Trentino Alto Adige / Südtirol,3.778878,2019,2
Italy,1,males,9.05428,15,74,Nord-ovest,5.32537,2019,2
Italy,1,males,9.05428,15,74,Centro (I),8.331013,2019,2
Italy,1,males,9.05428,15,74,Nord,4.724947,2019,2
Italy,1,males,9.05428,15,74,Umbria,7.512066,2019,2
Italy,1,males,9.05428,15,74,Emilia-Romagna,3.544379,2019,2
Italy,1,males,9.05428,15,74,Sicilia,19.591841,2019,2
Italy,1,males,9.05428,15,74,Campania,18.827413,2019,2
Italy,1,males,9.05428,15,74,Provincia Autonoma Trento,4.69048,2019,2
Italy,1,males,9.05428,15,74,Abruzzo,9.545763,2019,2
Italy,1,males,9.05428,15,74,Toscana,6.192145,2019,2
Italy,1,males,9.05428,15,74,Nord-est,3.918147,2019,2
Italy,1,males,9.05428,15,74,Liguria,6.879755,2019,2
Italy,1,males,9.05428,15,74,Calabria,18.810308,2019,2
Italy,1,males,9.05428,15,74,Lombardia,4.532652,2019,2
Italy,1,males,9.05428,15,74,Valle d'Aosta / Vallée d'Aoste,7.043048,2019,2
Italy,1,males,9.05428,15,74,Puglia,12.735611,2019,2
Italy,1,males,9.05428,15,74,Provincia Autonoma Bolzano / Bozen,2.899974,2019,2
Italy,1,males,9.05428,15,74,Friuli-Venezia Giulia,5.026454,2019,2
Italy,1,males,9.05428,15,74,Veneto,4.02257,2019,2
Italy,1,males,8.734077,15,74,Marche,4.99666,2019,4
Italy,1,males,8.734077,15,74,Basilicata,7.344549,2019,4
Italy,1,males,8.734077,15,74,Mezzogiorno,15.617736,2019,4
Italy,1,males,8.734077,15,74,Lazio,9.255233,2019,4
Italy,1,males,8.734077,15,74,Piemonte,5.62912,2019,4
Italy,1,males,8.734077,15,74,Molise,10.09916,2019,4
Italy,1,males,8.734077,15,74,Sardegna,14.926526,2019,4
Italy,1,males,8.734077,15,74,Trentino Alto Adige / Südtirol,2.800712,2019,4
Italy,1,males,8.734077,15,74,Nord-ovest,5.041923,2019,4
Italy,1,males,8.734077,15,74,Centro (I),7.267488,2019,4
Italy,1,males,8.734077,15,74,Nord,4.903668,2019,4
Italy,1,males,8.734077,15,74,Umbria,6.120216,2019,4
Italy,1,males,8.734077,15,74,Emilia-Romagna,5.531775,2019,4
Italy,1,males,8.734077,15,74,Sicilia,16.050667,2019,4
Italy,1,males,8.734077,15,74,Campania,17.964458,2019,4
Italy,1,males,8.734077,15,74,Provincia Autonoma Trento,3.661438,2019,4
Italy,1,males,8.734077,15,74,Abruzzo,10.781357,2019,4
Italy,1,males,8.734077,15,74,Toscana,5.331186,2019,4
Italy,1,males,8.734077,15,74,Nord-est,4.715732,2019,4
Italy,1,males,8.734077,15,74,Liguria,7.458001,2019,4
Italy,1,males,8.734077,15,74,Calabria,20.419301,2019,4
Italy,1,males,8.734077,15,74,Lombardia,4.477093,2019,4
Italy,1,males,8.734077,15,74,Valle d'Aosta / Vallée d'Aoste,5.06862,2019,4
Italy,1,males,8.734077,15,74,Puglia,13.066285,2019,4
Italy,1,males,8.734077,15,74,Provincia Autonoma Bolzano / Bozen,1.973369,2019,4
Italy,1,males,8.734077,15,74,Friuli-Venezia Giulia,4.553708,2019,4
Italy,1,males,8.734077,15,74,Veneto,4.422994,2019,4
Italy,1,males,8.291164,15,74,Marche,5.973137,2019,3
Italy,1,males,8.291164,15,74,Basilicata,8.196422,2019,3
Italy,1,males,8.291164,15,74,Mezzogiorno,14.958433,2019,3
Italy,1,males,8.291164,15,74,Lazio,7.756345,2019,3
Italy,1,males,8.291164,15,74,Piemonte,5.918903,2019,3
Italy,1,males,8.291164,15,74,Molise,11.227389,2019,3
Italy,1,males,8.291164,15,74,Sardegna,13.756713,2019,3
Italy,1,males,8.291164,15,74,Trentino Alto Adige / Südtirol,3.005196,2019,3
Italy,1,males,8.291164,15,74,Nord-ovest,5.036812,2019,3
Italy,1,males,8.291164,15,74,Centro (I),6.626375,2019,3
Italy,1,males,8.291164,15,74,Nord,4.650337,2019,3
Italy,1,males,8.291164,15,74,Umbria,5.318048,2019,3
Italy,1,males,8.291164,15,74,Emilia-Romagna,4.275851,2019,3
Italy,1,males,8.291164,15,74,Sicilia,17.798242,2019,3
Italy,1,males,8.291164,15,74,Campania,16.378723,2019,3
Italy,1,males,8.291164,15,74,Provincia Autonoma Trento,3.418512,2019,3
Italy,1,males,8.291164,15,74,Abruzzo,8.121739,2019,3
Italy,1,males,8.291164,15,74,Toscana,5.428948,2019,3
Italy,1,males,8.291164,15,74,Nord-est,4.126389,2019,3
Italy,1,males,8.291164,15,74,Liguria,6.33521,2019,3
Italy,1,males,8.291164,15,74,Calabria,17.873029,2019,3
Italy,1,males,8.291164,15,74,Lombardia,4.504209,2019,3
Italy,1,males,8.291164,15,74,Valle d'Aosta / Vallée d'Aoste,4.436948,2019,3
Italy,1,males,8.291164,15,74,Puglia,12.480472,2019,3
Italy,1,males,8.291164,15,74,Provincia Autonoma Bolzano / Bozen,2.616807,2019,3
Italy,1,males,8.291164,15,74,Friuli-Venezia Giulia,4.637549,2019,3
Italy,1,males,8.291164,15,74,Veneto,4.121958,2019,3
Italy,1,males,7.27504,15,74,Marche,4.099514,2020,2
Italy,1,males,7.27504,15,74,Basilicata,6.404469,2020,2
Italy,1,males,7.27504,15,74,Mezzogiorno,13.437692,2020,2
Italy,1,males,7.27504,15,74,Lazio,6.188434,2020,2
Italy,1,males,7.27504,15,74,Piemonte,6.593074,2020,2
Italy,1,males,7.27504,15,74,Molise,4.01485,2020,2
Italy,1,males,7.27504,15,74,Sardegna,9.617357,2020,2
Italy,1,males,7.27504,15,74,Trentino Alto Adige / Südtirol,3.806088,2020,2
Italy,1,males,7.27504,15,74,Nord-ovest,4.554933,2020,2
Italy,1,males,7.27504,15,74,Centro (I),5.28645,2020,2
Italy,1,males,7.27504,15,74,Nord,4.261994,2020,2
Italy,1,males,7.27504,15,74,Umbria,4.762853,2020,2
Italy,1,males,7.27504,15,74,Emilia-Romagna,4.033057,2020,2
Italy,1,males,7.27504,15,74,Sicilia,15.251818,2020,2
Italy,1,males,7.27504,15,74,Campania,16.943909,2020,2
Italy,1,males,7.27504,15,74,Provincia Autonoma Trento,4.929031,2020,2
Italy,1,males,7.27504,15,74,Abruzzo,4.874899,2020,2
Italy,1,males,7.27504,15,74,Toscana,4.51162,2020,2
Italy,1,males,7.27504,15,74,Nord-est,3.875805,2020,2
Italy,1,males,7.27504,15,74,Liguria,6.421994,2020,2
Italy,1,males,7.27504,15,74,Calabria,17.144951,2020,2
Italy,1,males,7.27504,15,74,Lombardia,3.437468,2020,2
Italy,1,males,7.27504,15,74,Valle d'Aosta / Vallée d'Aoste,7.169055,2020,2
Italy,1,males,7.27504,15,74,Puglia,11.160822,2020,2
Italy,1,males,7.27504,15,74,Provincia Autonoma Bolzano / Bozen,2.769431,2020,2
Italy,1,males,7.27504,15,74,Friuli-Venezia Giulia,4.089062,2020,2
Italy,1,males,7.27504,15,74,Veneto,3.69617,2020,2
Italy,1,males,8.598969,15,74,Marche,8.557234,2020,1
Italy,1,males,8.598969,15,74,Basilicata,7.114376,2020,1
Italy,1,males,8.598969,15,74,Mezzogiorno,15.564862,2020,1
Italy,1,males,8.598969,15,74,Lazio,8.118792,2020,1
Italy,1,males,8.598969,15,74,Piemonte,6.721519,2020,1
Italy,1,males,8.598969,15,74,Molise,9.445364,2020,1
Italy,1,males,8.598969,15,74,Sardegna,14.384474,2020,1
Italy,1,males,8.598969,15,74,Trentino Alto Adige / Südtirol,4.726809,2020,1
Italy,1,males,8.598969,15,74,Nord-ovest,5.13586,2020,1
Italy,1,males,8.598969,15,74,Centro (I),7.529339,2020,1
Italy,1,males,8.598969,15,74,Nord,4.68271,2020,1
Italy,1,males,8.598969,15,74,Umbria,7.703658,2020,1
Italy,1,males,8.598969,15,74,Emilia-Romagna,4.415449,2020,1
Italy,1,males,8.598969,15,74,Sicilia,17.05109,2020,1
Italy,1,males,8.598969,15,74,Campania,17.337361,2020,1
Italy,1,males,8.598969,15,74,Provincia Autonoma Trento,6.221319,2020,1
Italy,1,males,8.598969,15,74,Abruzzo,8.288718,2020,1
Italy,1,males,8.598969,15,74,Toscana,6.161337,2020,1
Italy,1,males,8.598969,15,74,Nord-est,4.072521,2020,1
Italy,1,males,8.598969,15,74,Liguria,8.256942,2020,1
Italy,1,males,8.598969,15,74,Calabria,19.590226,2020,1
Italy,1,males,8.598969,15,74,Lombardia,4.076875,2020,1
Italy,1,males,8.598969,15,74,Valle d'Aosta / Vallée d'Aoste,5.18687,2020,1
Italy,1,males,8.598969,15,74,Puglia,14.256097,2020,1
Italy,1,males,8.598969,15,74,Provincia Autonoma Bolzano / Bozen,3.316969,2020,1
Italy,1,males,8.598969,15,74,Friuli-Venezia Giulia,3.999027,2020,1
Italy,1,males,8.598969,15,74,Veneto,3.635349,2020,1
Italy,1,males,9.28332,15,74,Marche,5.911095,2020,3
Italy,1,males,9.28332,15,74,Basilicata,8.542906,2020,3
Italy,1,males,9.28332,15,74,Mezzogiorno,14.917466,2020,3
Italy,1,males,9.28332,15,74,Lazio,11.204426,2020,3
Italy,1,males,9.28332,15,74,Piemonte,7.08734,2020,3
Italy,1,males,9.28332,15,74,Molise,11.209044,2020,3
Italy,1,males,9.28332,15,74,Sardegna,12.907643,2020,3
Italy,1,males,9.28332,15,74,Trentino Alto Adige / Südtirol,3.212359,2020,3
Italy,1,males,9.28332,15,74,Nord-ovest,6.02119,2020,3
Italy,1,males,9.28332,15,74,Centro (I),8.840733,2020,3
Italy,1,males,9.28332,15,74,Nord,5.824009,2020,3
Italy,1,males,9.28332,15,74,Umbria,8.582606,2020,3
Italy,1,males,9.28332,15,74,Emilia-Romagna,5.982625,2020,3
Italy,1,males,9.28332,15,74,Sicilia,17.160899,2020,3
Italy,1,males,9.28332,15,74,Campania,16.951826,2020,3
Italy,1,males,9.28332,15,74,Provincia Autonoma Trento,3.539586,2020,3
Italy,1,males,9.28332,15,74,Abruzzo,7.995781,2020,3
Italy,1,males,9.28332,15,74,Toscana,6.396904,2020,3
Italy,1,males,9.28332,15,74,Nord-est,5.561932,2020,3
Italy,1,males,9.28332,15,74,Liguria,6.939316,2020,3
Italy,1,males,9.28332,15,74,Calabria,21.074488,2020,3
Italy,1,males,9.28332,15,74,Lombardia,5.460531,2020,3
Italy,1,males,9.28332,15,74,Valle d'Aosta / Vallée d'Aoste,5.747849,2020,3
Italy,1,males,9.28332,15,74,Puglia,11.084561,2020,3
Italy,1,males,9.28332,15,74,Provincia Autonoma Bolzano / Bozen,2.902281,2020,3
Italy,1,males,9.28332,15,74,Friuli-Venezia Giulia,4.347753,2020,3
Italy,1,males,9.28332,15,74,Veneto,5.999087,2020,3
Italy,1,males,9.135371,15,74,Marche,6.59804,2020,4
Italy,1,males,9.135371,15,74,Basilicata,8.656755,2020,4
Italy,1,males,9.135371,15,74,Mezzogiorno,15.452349,2020,4
Italy,1,males,9.135371,15,74,Lazio,9.950116,2020,4
Italy,1,males,9.135371,15,74,Piemonte,6.310551,2020,4
Italy,1,males,9.135371,15,74,Molise,11.423738,2020,4
Italy,1,males,9.135371,15,74,Sardegna,15.971736,2020,4
Italy,1,males,9.135371,15,74,Trentino Alto Adige / Südtirol,4.533944,2020,4
Italy,1,males,9.135371,15,74,Nord-ovest,5.647164,2020,4
Italy,1,males,9.135371,15,74,Centro (I),8.241961,2020,4
Italy,1,males,9.135371,15,74,Nord,5.466458,2020,4
Italy,1,males,9.135371,15,74,Umbria,7.741718,2020,4
Italy,1,males,9.135371,15,74,Emilia-Romagna,5.440293,2020,4
Italy,1,males,9.135371,15,74,Sicilia,17.283309,2020,4
Italy,1,males,9.135371,15,74,Campania,16.97555,2020,4
Italy,1,males,9.135371,15,74,Provincia Autonoma Trento,5.378027,2020,4
Italy,1,males,9.135371,15,74,Abruzzo,8.732796,2020,4
Italy,1,males,9.135371,15,74,Toscana,6.336497,2020,4
Italy,1,males,9.135371,15,74,Nord-est,5.223748,2020,4
Italy,1,males,9.135371,15,74,Liguria,7.963744,2020,4
Italy,1,males,9.135371,15,74,Calabria,16.310202,2020,4
Italy,1,males,9.135371,15,74,Lombardia,5.044857,2020,4
Italy,1,males,9.135371,15,74,Valle d'Aosta / Vallée d'Aoste,6.483367,2020,4
Italy,1,males,9.135371,15,74,Puglia,14.223366,2020,4
Italy,1,males,9.135371,15,74,Provincia Autonoma Bolzano / Bozen,3.732772,2020,4
Italy,1,males,9.135371,15,74,Friuli-Venezia Giulia,4.45877,2020,4
Italy,1,males,9.135371,15,74,Veneto,5.366306,2020,4
Italy,1,males,9.99102,15,74,Marche,8.372506,2021,1
Italy,1,males,9.99102,15,74,Basilicata,9.60147,2021,1
Italy,1,males,9.99102,15,74,Mezzogiorno,16.910355,2021,1
Italy,1,males,9.99102,15,74,Lazio,10.853475,2021,1
Italy,1,males,9.99102,15,74,Piemonte,7.418041,2021,1
Italy,1,males,9.99102,15,74,Molise,9.088643,2021,1
Italy,1,males,9.99102,15,74,Sardegna,15.469379,2021,1
Italy,1,males,9.99102,15,74,Trentino Alto Adige / Südtirol,6.251685,2021,1
Italy,1,males,9.99102,15,74,Nord-ovest,6.560684,2021,1
Italy,1,males,9.99102,15,74,Centro (I),9.212749,2021,1
Italy,1,males,9.99102,15,74,Nord,5.939289,2021,1
Italy,1,males,9.99102,15,74,Umbria,6.638984,2021,1
Italy,1,males,9.99102,15,74,Emilia-Romagna,4.601612,2021,1
Italy,1,males,9.99102,15,74,Sicilia,19.698731,2021,1
Italy,1,males,9.99102,15,74,Campania,18.37519,2021,1
Italy,1,males,9.99102,15,74,Provincia Autonoma Trento,7.244259,2021,1
Italy,1,males,9.99102,15,74,Abruzzo,9.427146,2021,1
Italy,1,males,9.99102,15,74,Toscana,7.617886,2021,1
Italy,1,males,9.99102,15,74,Nord-est,5.09664,2021,1
Italy,1,males,9.99102,15,74,Liguria,7.259974,2021,1
Italy,1,males,9.99102,15,74,Calabria,18.154418,2021,1
Italy,1,males,9.99102,15,74,Lombardia,6.071762,2021,1
Italy,1,males,9.99102,15,74,Valle d'Aosta / Vallée d'Aoste,10.409484,2021,1
Italy,1,males,9.99102,15,74,Puglia,15.927955,2021,1
Italy,1,males,9.99102,15,74,Provincia Autonoma Bolzano / Bozen,5.29421,2021,1
Italy,1,males,9.99102,15,74,Friuli-Venezia Giulia,4.431743,2021,1
Italy,1,males,9.99102,15,74,Veneto,5.466095,2021,1
Italy,1,males,8.649715,15,74,Marche,6.144295,2021,2
Italy,1,males,8.649715,15,74,Basilicata,8.207237,2021,2
Italy,1,males,8.649715,15,74,Mezzogiorno,15.365808,2021,2
Italy,1,males,8.649715,15,74,Lazio,8.492698,2021,2
Italy,1,males,8.649715,15,74,Piemonte,6.895341,2021,2
Italy,1,males,8.649715,15,74,Molise,9.19785,2021,2
Italy,1,males,8.649715,15,74,Sardegna,16.446373,2021,2
Italy,1,males,8.649715,15,74,Trentino Alto Adige / Südtirol,3.462733,2021,2
Italy,1,males,8.649715,15,74,Nord-ovest,5.936333,2021,2
Italy,1,males,8.649715,15,74,Centro (I),7.072109,2021,2
Italy,1,males,8.649715,15,74,Nord,4.959638,2021,2
Italy,1,males,8.649715,15,74,Umbria,6.058273,2021,2
Italy,1,males,8.649715,15,74,Emilia-Romagna,3.305986,2021,2
Italy,1,males,8.649715,15,74,Sicilia,18.666343,2021,2
Italy,1,males,8.649715,15,74,Campania,17.148823,2021,2
Italy,1,males,8.649715,15,74,Provincia Autonoma Trento,4.752625,2021,2
Italy,1,males,8.649715,15,74,Abruzzo,6.490367,2021,2
Italy,1,males,8.649715,15,74,Toscana,5.445258,2021,2
Italy,1,males,8.649715,15,74,Nord-est,3.630031,2021,2
Italy,1,males,8.649715,15,74,Liguria,6.520636,2021,2
Italy,1,males,8.649715,15,74,Calabria,17.604744,2021,2
Italy,1,males,8.649715,15,74,Lombardia,5.462009,2021,2
Italy,1,males,8.649715,15,74,Valle d'Aosta / Vallée d'Aoste,6.390257,2021,2
Italy,1,males,8.649715,15,74,Puglia,12.319226,2021,2
Italy,1,males,8.649715,15,74,Provincia Autonoma Bolzano / Bozen,2.220167,2021,2
Italy,1,males,8.649715,15,74,Friuli-Venezia Giulia,4.831871,2021,2
Italy,1,males,8.649715,15,74,Veneto,3.679086,2021,2
Italy,1,males,7.673606,15,74,Marche,5.400288,2021,3
Italy,1,males,7.673606,15,74,Basilicata,5.660479,2021,3
Italy,1,males,7.673606,15,74,Mezzogiorno,13.143744,2021,3
Italy,1,males,7.673606,15,74,Lazio,8.889359,2021,3
Italy,1,males,7.673606,15,74,Piemonte,5.136567,2021,3
Italy,1,males,7.673606,15,74,Molise,7.563172,2021,3
Italy,1,males,7.673606,15,74,Sardegna,9.567408,2021,3
Italy,1,males,7.673606,15,74,Trentino Alto Adige / Südtirol,3.233225,2021,3
Italy,1,males,7.673606,15,74,Nord-ovest,4.908653,2021,3
Italy,1,males,7.673606,15,74,Centro (I),7.096894,2021,3
Italy,1,males,7.673606,15,74,Nord,4.356036,2021,3
Italy,1,males,7.673606,15,74,Umbria,6.121247,2021,3
Italy,1,males,7.673606,15,74,Emilia-Romagna,3.415827,2021,3
Italy,1,males,7.673606,15,74,Sicilia,15.502193,2021,3
Italy,1,males,7.673606,15,74,Campania,16.341164,2021,3
Italy,1,males,7.673606,15,74,Provincia Autonoma Trento,3.202809,2021,3
Italy,1,males,7.673606,15,74,Abruzzo,6.791963,2021,3
Italy,1,males,7.673606,15,74,Toscana,5.228507,2021,3
Italy,1,males,7.673606,15,74,Nord-est,3.611506,2021,3
Italy,1,males,7.673606,15,74,Liguria,4.572227,2021,3
Italy,1,males,7.673606,15,74,Calabria,12.256662,2021,3
Italy,1,males,7.673606,15,74,Lombardia,4.841285,2021,3
