Country,Region,Gender,ages from,ages to,Year,Yearly_TotalUnemploymentRate_R,Yearly_TotalUnemploymentRate_N,Quarter,Regional_UR,National_UR
Italy,Nord,females,15,74,2010,7.048285,9.699497,1.0,7.545226,10.549217
Italy,Nord-est,females,15,74,2010,6.889599,9.699497,1.0,7.35828,10.549217
Italy,Nord-ovest,females,15,74,2010,7.165036,9.699497,1.0,7.681457,10.549217
Italy,Centro (I),females,15,74,2011,8.87508,9.664754,1.0,8.604517,9.661898
Italy,Mezzogiorno,females,15,74,2011,16.252482,9.664754,1.0,16.160236,9.661898
Italy,Nord,females,15,74,2011,6.829207,9.664754,1.0,7.043652,9.661898
Italy,Nord-est,females,15,74,2011,6.202558,9.664754,1.0,6.519297,9.661898
Italy,Nord-ovest,females,15,74,2011,7.295114,9.664754,1.0,7.430914,9.661898
Italy,Centro (I),females,15,74,2012,11.09766,11.991511,1.0,11.444093,12.227935
Italy,Mezzogiorno,females,15,74,2012,19.515763,11.991511,1.0,19.705899,12.227935
Italy,Nord,females,15,74,2012,8.615888,11.991511,1.0,8.861385,12.227935
Italy,Nord-est,females,15,74,2012,7.702668,11.991511,1.0,7.429027,12.227935
Italy,Nord-ovest,females,15,74,2012,9.288382,11.991511,1.0,9.90795,12.227935
Italy,Centro (I),females,15,74,2013,12.184543,13.219707,1.0,13.259591,14.037834
Italy,Mezzogiorno,females,15,74,2013,21.584354,13.219707,1.0,21.653697,14.037834
Italy,Nord,females,15,74,2013,9.55131,13.219707,1.0,10.537765,14.037834
Italy,Nord-est,females,15,74,2013,9.393179,13.219707,1.0,10.30613,14.037834
Italy,Nord-ovest,females,15,74,2013,9.665977,13.219707,1.0,10.708013,14.037834
Italy,Centro (I),females,15,74,2014,12.625815,13.873141,1.0,12.751053,14.465406
Italy,Mezzogiorno,females,15,74,2014,23.406461,13.873141,1.0,23.879332,14.465406
Italy,Nord,females,15,74,2014,9.707097,13.873141,1.0,10.529978,14.465406
Italy,Nord-est,females,15,74,2014,9.309082,13.873141,1.0,10.239075,14.465406
Italy,Nord-ovest,females,15,74,2014,9.99544,13.873141,1.0,10.742274,14.465406
Italy,Centro (I),females,15,74,2015,11.356518,12.746842,1.0,13.12451,13.819845
Italy,Mezzogiorno,females,15,74,2015,21.41524,12.746842,1.0,21.99991,13.819845
Italy,Nord,females,15,74,2015,9.087353,12.746842,1.0,10.129804,13.819845
Italy,Nord-est,females,15,74,2015,8.727637,12.746842,1.0,9.849047,13.819845
Italy,Nord-ovest,females,15,74,2015,9.348145,12.746842,1.0,10.332372,13.819845
Italy,Centro (I),females,15,74,2016,11.34311,12.795181,1.0,11.193367,12.936308
Italy,Mezzogiorno,females,15,74,2016,22.15316,12.795181,1.0,22.319259,12.936308
Italy,Nord,females,15,74,2016,8.742126,12.795181,1.0,9.097726,12.936308
Italy,Nord-est,females,15,74,2016,8.036039,12.795181,1.0,8.73037,12.936308
Italy,Nord-ovest,females,15,74,2016,9.258826,12.795181,1.0,9.361413,12.936308
Italy,Centro (I),females,15,74,2017,11.056637,12.391127,1.0,12.374278,13.346055
Italy,Mezzogiorno,females,15,74,2017,21.828687,12.391127,1.0,23.111686,13.346055
Italy,Nord,females,15,74,2017,8.251811,12.391127,1.0,8.959354,13.346055
Italy,Nord-est,females,15,74,2017,7.61423,12.391127,1.0,8.309553,13.346055
Italy,Nord-ovest,females,15,74,2017,8.720778,12.391127,1.0,9.438281,13.346055
Italy,Centro (I),females,15,74,2018,10.415918,11.724302,1.0,11.907367,12.803474
Italy,Mezzogiorno,females,15,74,2018,20.874096,11.724302,1.0,22.675973,12.803474
Italy,Nord,females,15,74,2018,7.714737,11.724302,1.0,8.225851,12.803474
Italy,Nord-est,females,15,74,2018,7.25961,11.724302,1.0,7.762087,12.803474
Italy,Nord-ovest,females,15,74,2018,8.054379,11.724302,1.0,8.571562,12.803474
Italy,Centro (I),females,15,74,2019,9.542948,11.050233,1.0,10.674508,12.063681
Italy,Mezzogiorno,females,15,74,2019,19.72827,11.050233,1.0,21.183579,12.063681
Italy,Nord,females,15,74,2019,7.428534,11.050233,1.0,8.185144,12.063681
Italy,Nord-est,females,15,74,2019,6.802471,11.050233,1.0,7.421352,12.063681
Italy,Nord-ovest,females,15,74,2019,7.895655,11.050233,1.0,8.75263,12.063681
Italy,Centro (I),females,15,74,2020,9.141956,10.381348,1.0,9.592484,10.651551
Italy,Mezzogiorno,females,15,74,2020,18.316926,10.381348,1.0,19.344876,10.651551
Italy,Nord,females,15,74,2020,7.106116,10.381348,1.0,6.943069,10.651551
Italy,Nord-est,females,15,74,2020,7.099944,10.381348,1.0,6.909388,10.651551
Italy,Nord-ovest,females,15,74,2020,7.110721,10.381348,1.0,6.96825,10.651551
Italy,Centro (I),females,15,74,2021,9.718463,10.641733,1.0,10.801273,11.538434
Italy,Mezzogiorno,females,15,74,2021,18.703492,10.641733,1.0,19.471796,11.538434
Italy,Nord,females,15,74,2021,7.124861,10.641733,1.0,7.988554,11.538434
Italy,Nord-est,females,15,74,2021,6.617827,10.641733,1.0,6.894666,11.538434
Italy,Nord-ovest,females,15,74,2021,7.499793,10.641733,1.0,8.781889,11.538434
Italy,Centro (I),females,15,74,2022,8.165885,9.361424,1.0,8.486955,9.812536
Italy,Mezzogiorno,females,15,74,2022,16.899851,9.361424,1.0,17.384172,9.812536
Italy,Nord,females,15,74,2022,6.251931,9.361424,1.0,6.744784,9.812536
Italy,Nord-est,females,15,74,2022,5.648958,9.361424,1.0,5.91873,9.812536
Italy,Nord-ovest,females,15,74,2022,6.704208,9.361424,1.0,7.371983,9.812536
Italy,Centro (I),males,15,24,2004,17.626425,20.664027,1.0,17.863774,20.361498
Italy,Mezzogiorno,males,15,24,2004,33.73288,20.664027,1.0,34.00389,20.361498
Italy,Nord,males,15,24,2004,10.062831,20.664027,1.0,9.579834,20.361498
Italy,Nord-est,males,15,24,2004,8.031413,20.664027,1.0,7.202984,20.361498
Italy,Nord-ovest,males,15,24,2004,11.539109,20.664027,1.0,11.34846,20.361498
Italy,Centro (I),males,15,24,2005,19.378642,21.657426,1.0,21.234859,22.979273
Italy,Mezzogiorno,males,15,24,2005,35.271807,21.657426,1.0,38.263115,22.979273
Italy,Nord,males,15,24,2005,10.552857,21.657426,1.0,9.804248,22.979273
Italy,Nord-est,males,15,24,2005,8.96935,21.657426,1.0,8.661523,22.979273
Italy,Nord-ovest,males,15,24,2005,11.735778,21.657426,1.0,10.656584,22.979273
Italy,Centro (I),males,15,24,2006,17.002701,19.278014,1.0,19.379092,21.217992
Italy,Mezzogiorno,males,15,24,2006,31.632046,19.278014,1.0,33.475432,21.217992
Italy,Nord,males,15,24,2006,9.750094,19.278014,1.0,10.649596,21.217992
Italy,Nord-est,males,15,24,2006,7.807894,19.278014,1.0,8.672317,21.217992
Italy,Nord-ovest,males,15,24,2006,11.247184,19.278014,1.0,12.120632,21.217992
Italy,Centro (I),males,15,24,2007,16.013019,18.361905,1.0,15.374144,18.973178
Italy,Mezzogiorno,males,15,24,2007,29.500502,18.361905,1.0,31.137248,18.973178
Italy,Nord,males,15,24,2007,9.754384,18.361905,1.0,10.502783,18.973178
Italy,Nord-est,males,15,24,2007,7.133829,18.361905,1.0,7.73056,18.973178
Italy,Nord-ovest,males,15,24,2007,11.761695,18.361905,1.0,12.534969,18.973178
Italy,Centro (I),males,15,24,2008,16.055342,18.834026,1.0,17.849327,18.544872
Italy,Mezzogiorno,males,15,24,2008,30.71651,18.834026,1.0,30.561202,18.544872
Italy,Nord,males,15,24,2008,10.07121,18.834026,1.0,9.004994,18.544872
Italy,Nord-est,males,15,24,2008,7.955244,18.834026,1.0,7.225863,18.544872
Italy,Nord-ovest,males,15,24,2008,11.641308,18.834026,1.0,10.432784,18.544872
Italy,Centro (I),males,15,24,2009,20.935005,23.324961,1.0,23.886665,23.270173
Italy,Mezzogiorno,males,15,24,2009,34.352274,23.324961,1.0,33.776064,23.270173
Italy,Nord,males,15,24,2009,15.548875,23.324961,1.0,14.896066,23.270173
Italy,Nord-est,males,15,24,2009,12.144567,23.324961,1.0,10.446948,23.270173
Italy,Nord-ovest,males,15,24,2009,18.034816,23.324961,1.0,18.508562,23.270173
Italy,Centro (I),males,15,24,2010,24.775905,27.020784,1.0,27.107317,28.495486
Italy,Mezzogiorno,males,15,24,2010,38.706249,27.020784,1.0,40.196148,28.495486
Italy,Nord,males,15,24,2010,18.300149,27.020784,1.0,19.457174,28.495486
Italy,Nord-est,males,15,24,2010,16.198008,27.020784,1.0,15.292215,28.495486
Italy,Nord-ovest,males,15,24,2010,19.875898,27.020784,1.0,22.535033,28.495486
Italy,Centro (I),males,15,24,2011,26.06768,27.108283,1.0,28.585316,27.731503
Italy,Mezzogiorno,males,15,24,2011,38.813793,27.108283,1.0,39.233417,27.731503
Italy,Nord,males,15,24,2011,18.041259,27.108283,1.0,17.770927,27.731503
Italy,Nord-est,males,15,24,2011,16.040495,27.108283,1.0,15.035054,27.731503
Italy,Nord-ovest,males,15,24,2011,19.478807,27.108283,1.0,19.687084,27.731503
Italy,Centro (I),males,15,24,2012,31.508742,33.784533,1.0,28.460086,33.291012
Italy,Mezzogiorno,males,15,24,2012,46.565715,33.784533,1.0,48.070481,33.291012
Italy,Nord,males,15,24,2012,23.886445,33.784533,1.0,23.252058,33.291012
Italy,Nord-est,males,15,24,2012,20.748807,33.784533,1.0,21.025125,33.291012
Italy,Nord-ovest,males,15,24,2012,26.266436,33.784533,1.0,24.92248,33.291012
Italy,Centro (I),males,15,24,2013,36.159415,38.981411,1.0,38.509176,41.236548
Italy,Mezzogiorno,males,15,24,2013,52.332869,38.981411,1.0,53.341842,41.236548
Italy,Nord,males,15,24,2013,28.377774,38.981411,1.0,31.489592,41.236548
Italy,Nord-est,males,15,24,2013,23.16959,38.981411,1.0,24.787196,41.236548
Italy,Nord-ovest,males,15,24,2013,32.022624,38.981411,1.0,36.389165,41.236548
Italy,Centro (I),males,15,24,2014,40.416074,41.29984,1.0,44.256667,44.771906
Italy,Mezzogiorno,males,15,24,2014,55.697783,41.29984,1.0,61.2998,44.771906
Italy,Nord,males,15,24,2014,29.220751,41.29984,1.0,31.131108,44.771906
Italy,Nord-est,males,15,24,2014,22.922826,41.29984,1.0,26.118542,44.771906
Italy,Nord-ovest,males,15,24,2014,33.942856,41.29984,1.0,34.916676,44.771906
Italy,Centro (I),males,15,24,2015,37.048319,38.715856,1.0,41.619667,42.132449
Italy,Mezzogiorno,males,15,24,2015,52.293998,38.715856,1.0,54.021784,42.132449
Italy,Nord,males,15,24,2015,27.375205,38.715856,1.0,31.441619,42.132449
Italy,Nord-est,males,15,24,2015,21.312629,38.715856,1.0,24.248515,42.132449
Italy,Nord-ovest,males,15,24,2015,31.783048,38.715856,1.0,36.524114,42.132449
Italy,Centro (I),males,15,24,2016,34.817686,36.316784,1.0,36.924948,39.796373
Italy,Mezzogiorno,males,15,24,2016,50.793569,36.316784,1.0,53.62836,39.796373
Italy,Nord,males,15,24,2016,24.090815,36.316784,1.0,27.733043,39.796373
Italy,Nord-est,males,15,24,2016,18.83578,36.316784,1.0,20.235878,39.796373
Italy,Nord-ovest,males,15,24,2016,28.10433,36.316784,1.0,33.47511,39.796373
Italy,Centro (I),males,15,24,2017,31.353468,32.863128,1.0,31.765503,35.729235
Italy,Mezzogiorno,males,15,24,2017,49.484076,32.863128,1.0,54.386158,35.729235
Italy,Nord,males,15,24,2017,19.735017,32.863128,1.0,21.650718,35.729235
Italy,Nord-est,males,15,24,2017,16.059503,32.863128,1.0,16.917727,35.729235
Italy,Nord-ovest,males,15,24,2017,22.644406,32.863128,1.0,25.268003,35.729235
Italy,Centro (I),males,15,24,2018,28.203267,30.387017,1.0,28.721568,31.274404
Italy,Mezzogiorno,males,15,24,2018,45.950977,30.387017,1.0,50.05789,31.274404
Italy,Nord,males,15,24,2018,20.244,30.387017,1.0,18.849363,31.274404
Italy,Nord-est,males,15,24,2018,15.660796,30.387017,1.0,16.580495,31.274404
Italy,Nord-ovest,males,15,24,2018,23.458775,30.387017,1.0,20.346572,31.274404
Italy,Centro (I),males,15,24,2019,25.670184,27.778004,1.0,26.181758,31.468979
Italy,Mezzogiorno,males,15,24,2019,44.114772,27.778004,1.0,52.789583,31.468979
Italy,Nord,males,15,24,2019,17.038935,27.778004,1.0,18.638104,31.468979
Italy,Nord-est,males,15,24,2019,15.467498,27.778004,1.0,14.666336,31.468979
Italy,Nord-ovest,males,15,24,2019,18.268671,27.778004,1.0,21.493947,31.468979
Italy,Centro (I),males,15,24,2020,30.868225,28.357399,1.0,27.256785,28.49492
Italy,Mezzogiorno,males,15,24,2020,42.105916,28.357399,1.0,47.554394,28.49492
Italy,Nord,males,15,24,2020,18.002843,28.357399,1.0,15.760664,28.49492
Italy,Nord-est,males,15,24,2020,15.601428,28.357399,1.0,10.785696,28.49492
Italy,Nord-ovest,males,15,24,2020,20.005626,28.357399,1.0,19.715994,28.49492
Italy,Centro (I),males,15,24,2021,29.604116,27.658222,1.0,35.650547,32.298575
Italy,Mezzogiorno,males,15,24,2021,39.430151,27.658222,1.0,43.500883,32.298575
Italy,Nord,males,15,24,2021,18.839012,27.658222,1.0,22.723349,32.298575
Italy,Nord-est,males,15,24,2021,15.876771,27.658222,1.0,19.256106,32.298575
Italy,Nord-ovest,males,15,24,2021,21.085246,27.658222,1.0,25.568213,32.298575
Italy,Centro (I),males,15,24,2022,21.304796,22.294831,1.0,25.709288,23.944243
Italy,Mezzogiorno,males,15,24,2022,34.141952,22.294831,1.0,35.551434,23.944243
Italy,Nord,males,15,24,2022,15.360719,22.294831,1.0,16.044092,23.944243
Italy,Nord-est,males,15,24,2022,12.775157,22.294831,1.0,14.975136,23.944243
Italy,Nord-ovest,males,15,24,2022,17.377751,22.294831,1.0,16.894463,23.944243
Italy,Centro (I),males,15,34,2004,8.872869,11.27301,1.0,9.687429,11.720628
Italy,Mezzogiorno,males,15,34,2004,21.004797,11.27301,1.0,21.694046,11.720628
Italy,Nord,males,15,34,2004,5.102526,11.27301,1.0,5.274383,11.720628
Italy,Nord-est,males,15,34,2004,4.096774,11.27301,1.0,4.035028,11.720628
Italy,Nord-ovest,males,15,34,2004,5.83366,11.27301,1.0,6.19205,11.720628
Italy,Centro (I),males,15,34,2005,9.553147,11.462994,1.0,10.281235,12.334781
Italy,Mezzogiorno,males,15,34,2005,21.128028,11.462994,1.0,23.711472,12.334781
Italy,Nord,males,15,34,2005,5.217185,11.462994,1.0,4.88946,12.334781
Italy,Nord-est,males,15,34,2005,4.518817,11.462994,1.0,4.384749,12.334781
Italy,Nord-ovest,males,15,34,2005,5.729247,11.462994,1.0,5.261973,12.334781
Italy,Centro (I),males,15,34,2006,8.553329,10.342809,1.0,9.322772,11.50659
Italy,Mezzogiorno,males,15,34,2006,18.863862,10.342809,1.0,21.175344,11.50659
Italy,Nord,males,15,34,2006,4.972435,10.342809,1.0,5.344235,11.50659
Italy,Nord-est,males,15,34,2006,4.110175,10.342809,1.0,4.470728,11.50659
Italy,Nord-ovest,males,15,34,2006,5.606824,10.342809,1.0,5.98175,11.50659
Italy,Centro (I),males,15,34,2007,7.758929,9.467995,1.0,7.891102,10.158057
Italy,Mezzogiorno,males,15,34,2007,17.085204,9.467995,1.0,18.378572,10.158057
Italy,Nord,males,15,34,2007,4.698898,9.467995,1.0,5.368941,10.158057
Italy,Nord-est,males,15,34,2007,3.568373,9.467995,1.0,4.021198,10.158057
Italy,Nord-ovest,males,15,34,2007,5.532316,9.467995,1.0,6.355787,10.158057
Italy,Centro (I),males,15,34,2008,8.179335,10.16223,1.0,9.246531,10.61696
Italy,Mezzogiorno,males,15,34,2008,18.42281,10.16223,1.0,19.516517,10.61696
Italy,Nord,males,15,34,2008,5.085249,10.16223,1.0,4.92651,10.61696
Italy,Nord-est,males,15,34,2008,4.077775,10.16223,1.0,4.138356,10.61696
Italy,Nord-ovest,males,15,34,2008,5.825691,10.16223,1.0,5.508348,10.61696
Italy,Centro (I),males,15,34,2009,10.859558,12.612289,1.0,12.428156,12.603874
Italy,Mezzogiorno,males,15,34,2009,20.232556,12.612289,1.0,19.773723,12.603874
Italy,Nord,males,15,34,2009,8.06208,12.612289,1.0,7.750538,12.603874
Italy,Nord-est,males,15,34,2009,6.295595,12.612289,1.0,5.791088,12.603874
Italy,Nord-ovest,males,15,34,2009,9.347229,12.612289,1.0,9.207197,12.603874
Italy,Centro (I),males,15,34,2010,12.680627,14.601029,1.0,14.159349,15.64324
Italy,Mezzogiorno,males,15,34,2010,23.274406,14.601029,1.0,24.377274,15.64324
Italy,Nord,males,15,34,2010,9.335642,14.601029,1.0,10.162237,15.64324
Italy,Nord-est,males,15,34,2010,8.31263,14.601029,1.0,8.064986,15.64324
Italy,Nord-ovest,males,15,34,2010,10.088016,14.601029,1.0,11.690162,15.64324
Italy,Centro (I),males,15,34,2011,13.507569,14.442401,1.0,14.070375,14.948687
Italy,Mezzogiorno,males,15,34,2011,22.878516,14.442401,1.0,24.132085,14.948687
Italy,Nord,males,15,34,2011,8.889906,14.442401,1.0,8.872419,14.948687
Italy,Nord-est,males,15,34,2011,7.797183,14.442401,1.0,7.546922,14.948687
Italy,Nord-ovest,males,15,34,2011,9.683863,14.442401,1.0,9.818093,14.948687
Italy,Centro (I),males,15,34,2012,17.052654,18.962262,1.0,15.99706,18.707827
Italy,Mezzogiorno,males,15,34,2012,28.815411,18.962262,1.0,29.017376,18.707827
Italy,Nord,males,15,34,2012,12.500487,18.962262,1.0,12.258853,18.707827
Italy,Nord-est,males,15,34,2012,10.988311,18.962262,1.0,10.758101,18.707827
Italy,Nord-ovest,males,15,34,2012,13.616364,18.962262,1.0,13.354107,18.707827
Italy,Centro (I),males,15,34,2013,18.813662,22.31625,1.0,18.627051,22.334861
Italy,Mezzogiorno,males,15,34,2013,34.551052,22.31625,1.0,33.654631,22.334861
Italy,Nord,males,15,34,2013,14.897701,22.31625,1.0,15.695975,22.334861
Italy,Nord-est,males,15,34,2013,12.160062,22.31625,1.0,12.514998,22.334861
Italy,Nord-ovest,males,15,34,2013,16.861662,22.31625,1.0,17.97615,22.334861
Italy,Centro (I),males,15,34,2014,21.143978,23.519227,1.0,22.864433,25.4852
Italy,Mezzogiorno,males,15,34,2014,36.090661,23.519227,1.0,38.895894,25.4852
Italy,Nord,males,15,34,2014,15.409317,23.519227,1.0,16.948209,25.4852
Italy,Nord-est,males,15,34,2014,12.612847,23.519227,1.0,14.911047,25.4852
Italy,Nord-ovest,males,15,34,2014,17.418267,23.519227,1.0,18.430007,25.4852
Italy,Centro (I),males,15,34,2015,20.057349,22.081724,1.0,23.339382,24.550525
Italy,Mezzogiorno,males,15,34,2015,33.864284,22.081724,1.0,36.339632,24.550525
Italy,Nord,males,15,34,2015,14.191535,22.081724,1.0,16.302192,24.550525
Italy,Nord-est,males,15,34,2015,11.374795,22.081724,1.0,13.124147,24.550525
Italy,Nord-ovest,males,15,34,2015,16.179044,22.081724,1.0,18.556484,24.550525
Italy,Centro (I),males,15,34,2016,19.247139,21.206263,1.0,20.563061,22.455691
Italy,Mezzogiorno,males,15,34,2016,33.648881,21.206263,1.0,34.816058,22.455691
Italy,Nord,males,15,34,2016,12.749094,21.206263,1.0,13.964952,22.455691
Italy,Nord-est,males,15,34,2016,10.205256,21.206263,1.0,10.658861,22.455691
Italy,Nord-ovest,males,15,34,2016,14.571403,21.206263,1.0,16.265505,22.455691
Italy,Centro (I),males,15,34,2017,18.029506,19.785958,1.0,17.858477,21.101154
Italy,Mezzogiorno,males,15,34,2017,32.478366,19.785958,1.0,35.130072,21.101154
Italy,Nord,males,15,34,2017,11.10032,19.785958,1.0,12.055069,21.101154
Italy,Nord-est,males,15,34,2017,9.703641,19.785958,1.0,10.222277,21.101154
Italy,Nord-ovest,males,15,34,2017,12.106107,19.785958,1.0,13.326391,21.101154
Italy,Centro (I),males,15,34,2018,16.520912,18.361305,1.0,16.844277,19.409527
Italy,Mezzogiorno,males,15,34,2018,30.163212,18.361305,1.0,32.289259,19.409527
Italy,Nord,males,15,34,2018,10.754222,18.361305,1.0,11.220117,19.409527
Italy,Nord-est,males,15,34,2018,8.992405,18.361305,1.0,9.597665,19.409527
Italy,Nord-ovest,males,15,34,2018,12.008965,18.361305,1.0,12.37702,19.409527
Italy,Centro (I),males,15,34,2019,15.593476,17.056191,1.0,17.113303,19.163606
Italy,Mezzogiorno,males,15,34,2019,28.779365,17.056191,1.0,33.163904,19.163606
Italy,Nord,males,15,34,2019,9.408919,17.056191,1.0,10.381422,19.163606
Italy,Nord-est,males,15,34,2019,8.869349,17.056191,1.0,9.454911,19.163606
Italy,Nord-ovest,males,15,34,2019,9.807976,17.056191,1.0,11.054781,19.163606
Italy,Centro (I),males,15,34,2020,15.646038,16.879393,1.0,14.169958,16.769482
Italy,Mezzogiorno,males,15,34,2020,27.643459,16.879393,1.0,29.525022,16.769482
Italy,Nord,males,15,34,2020,10.164189,16.879393,1.0,9.264074,16.769482
Italy,Nord-est,males,15,34,2020,9.789215,16.879393,1.0,7.790232,16.769482
Italy,Nord-ovest,males,15,34,2020,10.452559,16.879393,1.0,10.379771,16.769482
Italy,Centro (I),males,15,34,2021,15.659808,16.73576,1.0,18.664212,19.935841
Italy,Mezzogiorno,males,15,34,2021,26.829648,16.73576,1.0,31.349402,19.935841
Italy,Nord,males,15,34,2021,10.293315,16.73576,1.0,12.747303,19.935841
Italy,Nord-est,males,15,34,2021,8.464718,16.73576,1.0,10.648641,19.935841
Italy,Nord-ovest,males,15,34,2021,11.646122,16.73576,1.0,14.314335,19.935841
Italy,Centro (I),males,15,34,2022,11.707896,12.954769,1.0,12.470258,14.586551
Italy,Mezzogiorno,males,15,34,2022,22.014363,12.954769,1.0,25.14411,14.586551
Italy,Nord,males,15,34,2022,7.693814,12.954769,1.0,8.719861,14.586551
Italy,Nord-est,males,15,34,2022,6.729811,12.954769,1.0,8.204023,14.586551
Italy,Nord-ovest,males,15,34,2022,8.413836,12.954769,1.0,9.10761,14.586551
Italy,Centro (I),males,15,64,2004,4.995587,6.473583,1.0,5.723436,6.913015
Italy,Mezzogiorno,males,15,64,2004,12.051163,6.473583,1.0,12.746367,6.913015
Italy,Nord,males,15,64,2004,3.123742,6.473583,1.0,3.291929,6.913015
Italy,Nord-est,males,15,64,2004,2.602574,6.473583,1.0,2.689476,6.913015
Italy,Nord-ovest,males,15,64,2004,3.501548,6.473583,1.0,3.730884,6.913015
Italy,Centro (I),males,15,64,2005,5.15018,6.341364,1.0,5.798838,6.954008
Italy,Mezzogiorno,males,15,64,2005,11.617727,6.341364,1.0,13.051089,6.954008
Italy,Nord,males,15,64,2005,3.132499,6.341364,1.0,3.144632,6.954008
Italy,Nord-est,males,15,64,2005,2.887812,6.341364,1.0,2.998607,6.954008
