Country,Gender_ID,Gender,Time_Period,NationalUNEM_R,Lower_Age,Upper_Age,Province,RegionalUNEM_R
Italy,2,females,2018-Q1,37.36902,15,24,Mezzogiorno,54.382961
Italy,2,females,2018-Q4,37.493412,15,24,Nord,27.342405
Italy,2,females,2018-Q4,37.493412,15,24,Nord-ovest,26.799566
Italy,2,females,2018-Q4,37.493412,15,24,Nord-est,27.96803
Italy,2,females,2018-Q4,37.493412,15,24,Centro (I),34.122451
Italy,2,females,2018-Q4,37.493412,15,24,Mezzogiorno,54.583623
Italy,2,females,2018-Q3,30.204375,15,24,Nord,21.098339
Italy,2,females,2018-Q3,30.204375,15,24,Nord-ovest,25.733058
Italy,2,females,2018-Q3,30.204375,15,24,Nord-est,16.025746
Italy,2,females,2018-Q3,30.204375,15,24,Centro (I),24.758211
Italy,2,females,2018-Q3,30.204375,15,24,Mezzogiorno,46.865709
Italy,2,females,2019-Q1,35.544423,15,24,Nord,23.401236
Italy,2,females,2019-Q1,35.544423,15,24,Nord-ovest,26.240059
Italy,2,females,2019-Q1,35.544423,15,24,Nord-est,19.681033
Italy,2,females,2019-Q1,35.544423,15,24,Centro (I),39.429197
Italy,2,females,2019-Q1,35.544423,15,24,Mezzogiorno,51.552583
Italy,2,females,2019-Q2,30.92407,15,24,Nord,21.153882
Italy,2,females,2019-Q2,30.92407,15,24,Nord-ovest,22.24822
Italy,2,females,2019-Q2,30.92407,15,24,Nord-est,19.635243
Italy,2,females,2019-Q2,30.92407,15,24,Centro (I),29.498574
Italy,2,females,2019-Q2,30.92407,15,24,Mezzogiorno,48.757365
Italy,2,females,2019-Q4,32.467641,15,24,Nord,25.468663
Italy,2,females,2019-Q4,32.467641,15,24,Nord-ovest,27.528703
Italy,2,females,2019-Q4,32.467641,15,24,Nord-est,23.155561
Italy,2,females,2019-Q4,32.467641,15,24,Centro (I),22.052493
Italy,2,females,2019-Q4,32.467641,15,24,Mezzogiorno,51.02121
Italy,2,females,2019-Q3,25.260091,15,24,Nord,19.300042
Italy,2,females,2019-Q3,25.260091,15,24,Nord-ovest,21.90088
Italy,2,females,2019-Q3,25.260091,15,24,Nord-est,16.446263
Italy,2,females,2019-Q3,25.260091,15,24,Centro (I),18.970304
Italy,2,females,2019-Q3,25.260091,15,24,Mezzogiorno,39.965523
Italy,2,females,2020-Q2,28.912825,15,24,Nord,22.826762
Italy,2,females,2020-Q2,28.912825,15,24,Nord-ovest,19.921804
Italy,2,females,2020-Q2,28.912825,15,24,Nord-est,26.825622
Italy,2,females,2020-Q2,28.912825,15,24,Centro (I),22.783446
Italy,2,females,2020-Q2,28.912825,15,24,Mezzogiorno,44.168233
Italy,2,females,2020-Q1,34.0116,15,24,Nord,24.288751
Italy,2,females,2020-Q1,34.0116,15,24,Nord-ovest,22.674739
Italy,2,females,2020-Q1,34.0116,15,24,Nord-est,26.434598
Italy,2,females,2020-Q1,34.0116,15,24,Centro (I),30.630014
Italy,2,females,2020-Q1,34.0116,15,24,Mezzogiorno,53.389999
Italy,2,females,2020-Q3,33.173437,15,24,Nord,26.969839
Italy,2,females,2020-Q3,33.173437,15,24,Nord-ovest,29.681505
Italy,2,females,2020-Q3,33.173437,15,24,Nord-est,23.589425
Italy,2,females,2020-Q3,33.173437,15,24,Centro (I),27.156896
Italy,2,females,2020-Q3,33.173437,15,24,Mezzogiorno,48.182247
Italy,2,females,2020-Q4,31.692326,15,24,Nord,26.378984
Italy,2,females,2020-Q4,31.692326,15,24,Nord-ovest,24.754212
Italy,2,females,2020-Q4,31.692326,15,24,Nord-est,28.411876
Italy,2,females,2020-Q4,31.692326,15,24,Centro (I),35.956081
Italy,2,females,2020-Q4,31.692326,15,24,Mezzogiorno,40.720421
Italy,2,females,2021-Q1,38.825632,15,24,Nord,29.83794
Italy,2,females,2021-Q1,38.825632,15,24,Nord-ovest,31.55652
Italy,2,females,2021-Q1,38.825632,15,24,Nord-est,27.460705
Italy,2,females,2021-Q1,38.825632,15,24,Centro (I),39.304972
Italy,2,females,2021-Q1,38.825632,15,24,Mezzogiorno,54.393911
Italy,2,females,2021-Q2,32.606533,15,24,Nord,23.062732
Italy,2,females,2021-Q2,32.606533,15,24,Nord-ovest,22.691915
Italy,2,females,2021-Q2,32.606533,15,24,Nord-est,23.585275
Italy,2,females,2021-Q2,32.606533,15,24,Centro (I),27.001415
Italy,2,females,2021-Q2,32.606533,15,24,Mezzogiorno,51.554542
Italy,2,females,2021-Q3,31.793884,15,24,Nord,24.695388
Italy,2,females,2021-Q3,31.793884,15,24,Nord-ovest,23.662964
Italy,2,females,2021-Q3,31.793884,15,24,Nord-est,25.972113
Italy,2,females,2021-Q3,31.793884,15,24,Centro (I),25.457502
Italy,2,females,2021-Q3,31.793884,15,24,Mezzogiorno,46.673003
Italy,2,females,2021-Q4,28.978304,15,24,Nord,21.101211
Italy,2,females,2021-Q4,28.978304,15,24,Nord-ovest,22.44961
Italy,2,females,2021-Q4,28.978304,15,24,Nord-est,19.417038
Italy,2,females,2021-Q4,28.978304,15,24,Centro (I),24.148869
Italy,2,females,2021-Q4,28.978304,15,24,Mezzogiorno,46.003946
Italy,2,females,2022-Q1,28.993749,15,24,Nord,21.08355
Italy,2,females,2022-Q1,28.993749,15,24,Nord-ovest,23.465085
Italy,2,females,2022-Q1,28.993749,15,24,Nord-est,17.91151
Italy,2,females,2022-Q1,28.993749,15,24,Centro (I),27.04407
Italy,2,females,2022-Q1,28.993749,15,24,Mezzogiorno,44.480697
Italy,2,females,2022-Q2,23.570874,15,24,Nord,16.878162
Italy,2,females,2022-Q2,23.570874,15,24,Nord-ovest,18.588417
Italy,2,females,2022-Q2,23.570874,15,24,Nord-est,14.590487
Italy,2,females,2022-Q2,23.570874,15,24,Centro (I),22.711454
Italy,2,females,2022-Q2,23.570874,15,24,Mezzogiorno,35.860917
Italy,2,females,2022-Q3,24.772965,15,24,Nord,16.996794
Italy,2,females,2022-Q3,24.772965,15,24,Nord-ovest,17.656185
Italy,2,females,2022-Q3,24.772965,15,24,Nord-est,16.219748
Italy,2,females,2022-Q3,24.772965,15,24,Centro (I),23.662434
Italy,2,females,2022-Q3,24.772965,15,24,Mezzogiorno,41.987149
Italy,2,females,2022-Q4,26.060404,15,24,Nord,16.385059
Italy,2,females,2022-Q4,26.060404,15,24,Nord-ovest,16.505645
Italy,2,females,2022-Q4,26.060404,15,24,Nord-est,16.216276
Italy,2,females,2022-Q4,26.060404,15,24,Centro (I),24.723924
Italy,2,females,2022-Q4,26.060404,15,24,Mezzogiorno,45.449172
Italy,9,total,2011-Q1,29.811114,15,24,Nord,21.03619
Italy,9,total,2011-Q1,29.811114,15,24,Nord-ovest,23.320963
Italy,9,total,2011-Q1,29.811114,15,24,Nord-est,17.997628
Italy,9,total,2011-Q1,29.811114,15,24,Centro (I),29.200067
Italy,9,total,2011-Q1,29.811114,15,24,Mezzogiorno,41.694468
Italy,9,total,2011-Q2,27.743575,15,24,Nord,18.547099
Italy,9,total,2011-Q2,27.743575,15,24,Nord-ovest,20.533058
Italy,9,total,2011-Q2,27.743575,15,24,Nord-est,15.950435
Italy,9,total,2011-Q2,27.743575,15,24,Centro (I),24.236192
Italy,9,total,2011-Q2,27.743575,15,24,Mezzogiorno,41.054592
Italy,9,total,2011-Q4,32.409858,15,24,Nord,22.989637
Italy,9,total,2011-Q4,32.409858,15,24,Nord-ovest,22.92392
Italy,9,total,2011-Q4,32.409858,15,24,Nord-est,23.078452
Italy,9,total,2011-Q4,32.409858,15,24,Centro (I),33.138311
Italy,9,total,2011-Q4,32.409858,15,24,Mezzogiorno,44.93267
Italy,9,total,2011-Q3,26.450885,15,24,Nord,18.352321
Italy,9,total,2011-Q3,26.450885,15,24,Nord-ovest,20.371092
Italy,9,total,2011-Q3,26.450885,15,24,Nord-est,15.785159
Italy,9,total,2011-Q3,26.450885,15,24,Centro (I),26.327143
Italy,9,total,2011-Q3,26.450885,15,24,Mezzogiorno,37.468402
Italy,9,total,2012-Q2,34.400504,15,24,Nord,24.040532
Italy,9,total,2012-Q2,34.400504,15,24,Nord-ovest,26.337722
Italy,9,total,2012-Q2,34.400504,15,24,Nord-est,20.944744
Italy,9,total,2012-Q2,34.400504,15,24,Centro (I),33.270004
Italy,9,total,2012-Q2,34.400504,15,24,Mezzogiorno,47.922747
Italy,9,total,2012-Q1,35.662752,15,24,Nord,25.780231
Italy,9,total,2012-Q1,35.662752,15,24,Nord-ovest,27.407716
Italy,9,total,2012-Q1,35.662752,15,24,Nord-est,23.58247
Italy,9,total,2012-Q1,35.662752,15,24,Centro (I),33.76098
Italy,9,total,2012-Q1,35.662752,15,24,Mezzogiorno,49.576083
Italy,9,total,2012-Q4,39.022453,15,24,Nord,28.277497
Italy,9,total,2012-Q4,39.022453,15,24,Nord-ovest,29.683338
Italy,9,total,2012-Q4,39.022453,15,24,Nord-est,26.381259
Italy,9,total,2012-Q4,39.022453,15,24,Centro (I),39.941338
Italy,9,total,2012-Q4,39.022453,15,24,Mezzogiorno,51.33216
Italy,9,total,2012-Q3,32.214512,15,24,Nord,23.615198
Italy,9,total,2012-Q3,32.214512,15,24,Nord-ovest,25.856958
Italy,9,total,2012-Q3,32.214512,15,24,Nord-est,20.553067
Italy,9,total,2012-Q3,32.214512,15,24,Centro (I),30.710575
Italy,9,total,2012-Q3,32.214512,15,24,Mezzogiorno,43.986638
Italy,9,total,2013-Q1,41.812132,15,24,Nord,32.08817
Italy,9,total,2013-Q1,41.812132,15,24,Nord-ovest,34.980176
Italy,9,total,2013-Q1,41.812132,15,24,Nord-est,28.031199
Italy,9,total,2013-Q1,41.812132,15,24,Centro (I),41.563287
Italy,9,total,2013-Q1,41.812132,15,24,Mezzogiorno,53.593675
Italy,9,total,2013-Q2,37.302593,15,24,Nord,25.765645
Italy,9,total,2013-Q2,37.302593,15,24,Nord-ovest,27.349698
Italy,9,total,2013-Q2,37.302593,15,24,Nord-est,23.649993
Italy,9,total,2013-Q2,37.302593,15,24,Centro (I),36.537435
Italy,9,total,2013-Q2,37.302593,15,24,Mezzogiorno,51.971676
Italy,9,total,2013-Q4,43.467546,15,24,Nord,33.304238
Italy,9,total,2013-Q4,43.467546,15,24,Nord-ovest,35.703696
Italy,9,total,2013-Q4,43.467546,15,24,Nord-est,29.864181
Italy,9,total,2013-Q4,43.467546,15,24,Centro (I),40.237898
Italy,9,total,2013-Q4,43.467546,15,24,Mezzogiorno,57.443308
Italy,9,total,2013-Q3,37.310076,15,24,Nord,26.980324
Italy,9,total,2013-Q3,37.310076,15,24,Nord-ovest,29.51053
Italy,9,total,2013-Q3,37.310076,15,24,Nord-est,23.393714
Italy,9,total,2013-Q3,37.310076,15,24,Centro (I),35.991669
Italy,9,total,2013-Q3,37.310076,15,24,Mezzogiorno,50.847675
Italy,9,total,2014-Q2,41.640502,15,24,Nord,28.879352
Italy,9,total,2014-Q2,41.640502,15,24,Nord-ovest,31.972652
Italy,9,total,2014-Q2,41.640502,15,24,Nord-est,24.593733
Italy,9,total,2014-Q2,41.640502,15,24,Centro (I),41.493356
Italy,9,total,2014-Q2,41.640502,15,24,Mezzogiorno,57.339056
Italy,9,total,2014-Q1,46.303984,15,24,Nord,33.89539
Italy,9,total,2014-Q1,46.303984,15,24,Nord-ovest,36.003607
Italy,9,total,2014-Q1,46.303984,15,24,Nord-est,31.051638
Italy,9,total,2014-Q1,46.303984,15,24,Centro (I),45.280828
Italy,9,total,2014-Q1,46.303984,15,24,Mezzogiorno,62.302065
Italy,9,total,2014-Q4,43.283608,15,24,Nord,32.734046
Italy,9,total,2014-Q4,43.283608,15,24,Nord-ovest,37.079395
Italy,9,total,2014-Q4,43.283608,15,24,Nord-est,27.078514
Italy,9,total,2014-Q4,43.283608,15,24,Centro (I),42.733215
Italy,9,total,2014-Q4,43.283608,15,24,Mezzogiorno,56.752118
Italy,9,total,2014-Q3,39.503924,15,24,Nord,28.034382
Italy,9,total,2014-Q3,39.503924,15,24,Nord-ovest,30.825425
Italy,9,total,2014-Q3,39.503924,15,24,Nord-est,24.174967
Italy,9,total,2014-Q3,39.503924,15,24,Centro (I),39.515939
Italy,9,total,2014-Q3,39.503924,15,24,Mezzogiorno,53.432879
Italy,9,total,2015-Q1,44.927487,15,24,Nord,34.526257
Italy,9,total,2015-Q1,44.927487,15,24,Nord-ovest,37.266859
Italy,9,total,2015-Q1,44.927487,15,24,Nord-est,30.739414
Italy,9,total,2015-Q1,44.927487,15,24,Centro (I),43.47756
Italy,9,total,2015-Q1,44.927487,15,24,Mezzogiorno,58.133682
Italy,9,total,2015-Q2,41.086155,15,24,Nord,28.671245
Italy,9,total,2015-Q2,41.086155,15,24,Nord-ovest,31.307811
Italy,9,total,2015-Q2,41.086155,15,24,Nord-est,24.955612
Italy,9,total,2015-Q2,41.086155,15,24,Centro (I),38.434404
Italy,9,total,2015-Q2,41.086155,15,24,Mezzogiorno,56.785128
Italy,9,total,2015-Q4,39.967804,15,24,Nord,29.409971
Italy,9,total,2015-Q4,39.967804,15,24,Nord-ovest,32.549809
Italy,9,total,2015-Q4,39.967804,15,24,Nord-est,24.988839
Italy,9,total,2015-Q4,39.967804,15,24,Centro (I),36.799739
Italy,9,total,2015-Q4,39.967804,15,24,Mezzogiorno,54.319555
Italy,9,total,2015-Q3,35.243679,15,24,Nord,25.430439
Italy,9,total,2015-Q3,35.243679,15,24,Nord-ovest,27.579086
Italy,9,total,2015-Q3,35.243679,15,24,Nord-est,22.705748
Italy,9,total,2015-Q3,35.243679,15,24,Centro (I),32.431198
Italy,9,total,2015-Q3,35.243679,15,24,Mezzogiorno,49.42833
Italy,9,total,2016-Q2,35.447967,15,24,Nord,24.128409
Italy,9,total,2016-Q2,35.447967,15,24,Nord-ovest,26.914449
Italy,9,total,2016-Q2,35.447967,15,24,Nord-est,20.474961
Italy,9,total,2016-Q2,35.447967,15,24,Centro (I),34.251082
Italy,9,total,2016-Q2,35.447967,15,24,Mezzogiorno,49.567924
Italy,9,total,2016-Q1,40.28075,15,24,Nord,29.045317
Italy,9,total,2016-Q1,40.28075,15,24,Nord-ovest,33.209735
Italy,9,total,2016-Q1,40.28075,15,24,Nord-est,23.578663
Italy,9,total,2016-Q1,40.28075,15,24,Centro (I),36.952161
Italy,9,total,2016-Q1,40.28075,15,24,Mezzogiorno,54.853599
Italy,9,total,2016-Q4,40.602255,15,24,Nord,28.023297
Italy,9,total,2016-Q4,40.602255,15,24,Nord-ovest,31.906591
Italy,9,total,2016-Q4,40.602255,15,24,Nord-est,22.836845
Italy,9,total,2016-Q4,40.602255,15,24,Centro (I),38.460156
Italy,9,total,2016-Q4,40.602255,15,24,Mezzogiorno,57.523407
Italy,9,total,2016-Q3,34.371585,15,24,Nord,23.013293
Italy,9,total,2016-Q3,34.371585,15,24,Nord-ovest,25.184488
Italy,9,total,2016-Q3,34.371585,15,24,Nord-est,20.262814
Italy,9,total,2016-Q3,34.371585,15,24,Centro (I),33.683698
Italy,9,total,2016-Q3,34.371585,15,24,Mezzogiorno,49.00928
Italy,9,total,2017-Q1,37.235893,15,24,Nord,24.370023
Italy,9,total,2017-Q1,37.235893,15,24,Nord-ovest,27.547905
Italy,9,total,2017-Q1,37.235893,15,24,Nord-est,20.437831
Italy,9,total,2017-Q1,37.235893,15,24,Centro (I),32.787698
Italy,9,total,2017-Q1,37.235893,15,24,Mezzogiorno,56.171267
Italy,9,total,2017-Q2,34.093975,15,24,Nord,21.154225
Italy,9,total,2017-Q2,34.093975,15,24,Nord-ovest,23.776582
Italy,9,total,2017-Q2,34.093975,15,24,Nord-est,17.744295
Italy,9,total,2017-Q2,34.093975,15,24,Centro (I),31.030949
Italy,9,total,2017-Q2,34.093975,15,24,Mezzogiorno,52.134068
Italy,9,total,2017-Q4,35.029419,15,24,Nord,22.715492
Italy,9,total,2017-Q4,35.029419,15,24,Nord-ovest,24.432793
Italy,9,total,2017-Q4,35.029419,15,24,Nord-est,20.596848
Italy,9,total,2017-Q4,35.029419,15,24,Centro (I),34.90592
Italy,9,total,2017-Q4,35.029419,15,24,Mezzogiorno,52.019614
Italy,9,total,2017-Q3,32.263713,15,24,Nord,20.424111
Italy,9,total,2017-Q3,32.263713,15,24,Nord-ovest,22.865434
Italy,9,total,2017-Q3,32.263713,15,24,Nord-est,17.460403
Italy,9,total,2017-Q3,32.263713,15,24,Centro (I),31.096764
Italy,9,total,2017-Q3,32.263713,15,24,Mezzogiorno,48.194188
Italy,9,total,2018-Q2,31.5925,15,24,Nord,20.498982
Italy,9,total,2018-Q2,31.5925,15,24,Nord-ovest,22.803535
Italy,9,total,2018-Q2,31.5925,15,24,Nord-est,17.301278
Italy,9,total,2018-Q2,31.5925,15,24,Centro (I),30.230995
Italy,9,total,2018-Q2,31.5925,15,24,Mezzogiorno,48.321219
Italy,9,total,2018-Q1,33.775289,15,24,Nord,22.248321
Italy,9,total,2018-Q1,33.775289,15,24,Nord-ovest,22.724401
Italy,9,total,2018-Q1,33.775289,15,24,Nord-est,21.56004
Italy,9,total,2018-Q1,33.775289,15,24,Centro (I),31.296353
Italy,9,total,2018-Q1,33.775289,15,24,Mezzogiorno,51.787959
Italy,9,total,2018-Q4,34.119721,15,24,Nord,24.940074
Italy,9,total,2018-Q4,34.119721,15,24,Nord-ovest,27.139499
Italy,9,total,2018-Q4,34.119721,15,24,Nord-est,22.100803
Italy,9,total,2018-Q4,34.119721,15,24,Centro (I),30.122763
Italy,9,total,2018-Q4,34.119721,15,24,Mezzogiorno,50.135305
Italy,9,total,2018-Q3,29.253272,15,24,Nord,20.784272
Italy,9,total,2018-Q3,29.253272,15,24,Nord-ovest,25.267913
Italy,9,total,2018-Q3,29.253272,15,24,Nord-est,15.184383
Italy,9,total,2018-Q3,29.253272,15,24,Centro (I),24.77654
Italy,9,total,2018-Q3,29.253272,15,24,Mezzogiorno,43.629014
Italy,9,total,2019-Q1,33.185607,15,24,Nord,20.656209
Italy,9,total,2019-Q1,33.185607,15,24,Nord-ovest,23.475433
Italy,9,total,2019-Q1,33.185607,15,24,Nord-est,16.832832
Italy,9,total,2019-Q1,33.185607,15,24,Centro (I),31.831172
Italy,9,total,2019-Q1,33.185607,15,24,Mezzogiorno,52.2765
Italy,9,total,2019-Q2,28.327278,15,24,Nord,17.332192
Italy,9,total,2019-Q2,28.327278,15,24,Nord-ovest,18.198226
Italy,9,total,2019-Q2,28.327278,15,24,Nord-est,16.198577
Italy,9,total,2019-Q2,28.327278,15,24,Centro (I),27.362051
Italy,9,total,2019-Q2,28.327278,15,24,Mezzogiorno,46.084658
Italy,9,total,2019-Q4,29.344827,15,24,Nord,21.46668
Italy,9,total,2019-Q4,29.344827,15,24,Nord-ovest,22.812595
Italy,9,total,2019-Q4,29.344827,15,24,Nord-est,19.907108
Italy,9,total,2019-Q4,29.344827,15,24,Centro (I),24.396841
Italy,9,total,2019-Q4,29.344827,15,24,Mezzogiorno,44.72891
Italy,9,total,2019-Q3,25.742988,15,24,Nord,17.850897
Italy,9,total,2019-Q3,25.742988,15,24,Nord-ovest,19.172252
Italy,9,total,2019-Q3,25.742988,15,24,Nord-est,16.259451
Italy,9,total,2019-Q3,25.742988,15,24,Centro (I),22.219322
Italy,9,total,2019-Q3,25.742988,15,24,Mezzogiorno,39.329773
Italy,9,total,2020-Q2,24.948237,15,24,Nord,16.547449
Italy,9,total,2020-Q2,24.948237,15,24,Nord-ovest,16.082745
Italy,9,total,2020-Q2,24.948237,15,24,Nord-est,17.126391
Italy,9,total,2020-Q2,24.948237,15,24,Centro (I),21.486125
Italy,9,total,2020-Q2,24.948237,15,24,Mezzogiorno,41.022393
Italy,9,total,2020-Q1,30.718222,15,24,Nord,19.392828
Italy,9,total,2020-Q1,30.718222,15,24,Nord-ovest,20.993629
Italy,9,total,2020-Q1,30.718222,15,24,Nord-est,17.331355
Italy,9,total,2020-Q1,30.718222,15,24,Centro (I),28.570838
Italy,9,total,2020-Q1,30.718222,15,24,Mezzogiorno,49.742476
Italy,9,total,2020-Q3,31.496918,15,24,Nord,23.896487
Italy,9,total,2020-Q3,31.496918,15,24,Nord-ovest,25.877901
Italy,9,total,2020-Q3,31.496918,15,24,Nord-est,21.526226
Italy,9,total,2020-Q3,31.496918,15,24,Centro (I),32.657416
Italy,9,total,2020-Q3,31.496918,15,24,Mezzogiorno,42.78914
Italy,9,total,2020-Q4,31.318365,15,24,Nord,23.387274
Italy,9,total,2020-Q4,31.318365,15,24,Nord-ovest,23.711618
Italy,9,total,2020-Q4,31.318365,15,24,Nord-est,22.98962
Italy,9,total,2020-Q4,31.318365,15,24,Centro (I),36.478393
Italy,9,total,2020-Q4,31.318365,15,24,Mezzogiorno,41.207243
Italy,9,total,2021-Q1,34.712609,15,24,Nord,25.493455
Italy,9,total,2021-Q1,34.712609,15,24,Nord-ovest,27.978496
Italy,9,total,2021-Q1,34.712609,15,24,Nord-est,22.313223
Italy,9,total,2021-Q1,34.712609,15,24,Centro (I),37.07298
Italy,9,total,2021-Q1,34.712609,15,24,Mezzogiorno,47.08511
Italy,9,total,2021-Q2,29.472224,15,24,Nord,19.890864
Italy,9,total,2021-Q2,29.472224,15,24,Nord-ovest,21.546115
Italy,9,total,2021-Q2,29.472224,15,24,Nord-est,17.531419
Italy,9,total,2021-Q2,29.472224,15,24,Centro (I),24.617942
Italy,9,total,2021-Q2,29.472224,15,24,Mezzogiorno,46.391704
Italy,9,total,2021-Q3,26.93475,15,24,Nord,19.44166
Italy,9,total,2021-Q3,26.93475,15,24,Nord-ovest,20.37072
Italy,9,total,2021-Q3,26.93475,15,24,Nord-est,18.237749
Italy,9,total,2021-Q3,26.93475,15,24,Centro (I),26.367842
Italy,9,total,2021-Q3,26.93475,15,24,Mezzogiorno,38.932811
Italy,9,total,2021-Q4,28.011444,15,24,Nord,20.03565
Italy,9,total,2021-Q4,28.011444,15,24,Nord-ovest,21.195691
Italy,9,total,2021-Q4,28.011444,15,24,Nord-est,18.558448
Italy,9,total,2021-Q4,28.011444,15,24,Centro (I),29.075213
Italy,9,total,2021-Q4,28.011444,15,24,Mezzogiorno,40.266641
Italy,9,total,2022-Q1,25.978324,15,24,Nord,18.124016
Italy,9,total,2022-Q1,25.978324,15,24,Nord-ovest,19.64678
Italy,9,total,2022-Q1,25.978324,15,24,Nord-est,16.163976
Italy,9,total,2022-Q1,25.978324,15,24,Centro (I),26.246821
Italy,9,total,2022-Q1,25.978324,15,24,Mezzogiorno,39.000345
Italy,9,total,2022-Q2,22.573029,15,24,Nord,15.699413
Italy,9,total,2022-Q2,22.573029,15,24,Nord-ovest,16.891132
Italy,9,total,2022-Q2,22.573029,15,24,Nord-est,14.055237
Italy,9,total,2022-Q2,22.573029,15,24,Centro (I),21.685498
Italy,9,total,2022-Q2,22.573029,15,24,Mezzogiorno,34.585476
Italy,9,total,2022-Q3,22.509972,15,24,Nord,16.002864
Italy,9,total,2022-Q3,22.509972,15,24,Nord-ovest,18.325974
Italy,9,total,2022-Q3,22.509972,15,24,Nord-est,13.164098
Italy,9,total,2022-Q3,22.509972,15,24,Centro (I),19.078051
Italy,9,total,2022-Q3,22.509972,15,24,Mezzogiorno,36.935792
Italy,9,total,2022-Q4,23.882082,15,24,Nord,15.722738
Italy,9,total,2022-Q4,23.882082,15,24,Nord-ovest,17.413302
Italy,9,total,2022-Q4,23.882082,15,24,Nord-est,13.545819
Italy,9,total,2022-Q4,23.882082,15,24,Centro (I),23.644997
Italy,9,total,2022-Q4,23.882082,15,24,Mezzogiorno,37.767157
Italy,1,males,2011-Q1,10.798008,25,34,Nord,6.205486
Italy,1,males,2011-Q1,10.798008,25,34,Nord-ovest,6.830692
Italy,1,males,2011-Q1,10.798008,25,34,Nord-est,5.334004
Italy,1,males,2011-Q1,10.798008,25,34,Centro (I),9.79245
Italy,1,males,2011-Q1,10.798008,25,34,Mezzogiorno,18.380868
Italy,1,males,2011-Q2,9.588489,25,34,Nord,5.438381
Italy,1,males,2011-Q2,9.588489,25,34,Nord-ovest,5.854259
Italy,1,males,2011-Q2,9.588489,25,34,Nord-est,4.871091
Italy,1,males,2011-Q2,9.588489,25,34,Centro (I),7.518558
Italy,1,males,2011-Q2,9.588489,25,34,Mezzogiorno,16.853339
Italy,1,males,2011-Q4,11.758605,25,34,Nord,7.224045
Italy,1,males,2011-Q4,11.758605,25,34,Nord-ovest,7.269711
Italy,1,males,2011-Q4,11.758605,25,34,Nord-est,7.160992
Italy,1,males,2011-Q4,11.758605,25,34,Centro (I),12.220419
Italy,1,males,2011-Q4,11.758605,25,34,Mezzogiorno,18.291815
Italy,1,males,2011-Q3,9.524604,25,34,Nord,5.834154
Italy,1,males,2011-Q3,9.524604,25,34,Nord-ovest,7.085216
Italy,1,males,2011-Q3,9.524604,25,34,Nord-est,4.147633
Italy,1,males,2011-Q3,9.524604,25,34,Centro (I),9.300696
Italy,1,males,2011-Q3,9.524604,25,34,Mezzogiorno,15.134617
Italy,1,males,2012-Q2,13.626,25,34,Nord,8.856457
Italy,1,males,2012-Q2,13.626,25,34,Nord-ovest,9.590482
Italy,1,males,2012-Q2,13.626,25,34,Nord-est,7.849952
Italy,1,males,2012-Q2,13.626,25,34,Centro (I),11.629739
Italy,1,males,2012-Q2,13.626,25,34,Mezzogiorno,21.538533
Italy,1,males,2012-Q1,13.725452,25,34,Nord,8.687728
Italy,1,males,2012-Q1,13.725452,25,34,Nord-ovest,9.653663
Italy,1,males,2012-Q1,13.725452,25,34,Nord-est,7.352294
Italy,1,males,2012-Q1,13.725452,25,34,Centro (I),11.920534
Italy,1,males,2012-Q1,13.725452,25,34,Mezzogiorno,21.895467
Italy,1,males,2012-Q4,15.313428,25,34,Nord,9.697645
Italy,1,males,2012-Q4,15.313428,25,34,Nord-ovest,10.006233
Italy,1,males,2012-Q4,15.313428,25,34,Nord-est,9.269744
Italy,1,males,2012-Q4,15.313428,25,34,Centro (I),15.706964
Italy,1,males,2012-Q4,15.313428,25,34,Mezzogiorno,23.187864
Italy,1,males,2012-Q3,12.874997,25,34,Nord,8.115957
Italy,1,males,2012-Q3,12.874997,25,34,Nord-ovest,9.187464
Italy,1,males,2012-Q3,12.874997,25,34,Nord-est,6.692172
Italy,1,males,2012-Q3,12.874997,25,34,Centro (I),10.741298
Italy,1,males,2012-Q3,12.874997,25,34,Mezzogiorno,21.035342
Italy,1,males,2013-Q1,16.044836,25,34,Nord,10.949004
Italy,1,males,2013-Q1,16.044836,25,34,Nord-ovest,12.500796
